Age;Gender;School_Grade;Daily_Usage_Hours;Sleep_Hours;Academic_Performance;Social_Interactions;Exercise_Hours;Anxiety_Level;Depression_Level;Self_Esteem;Parental_Control;Screen_Time_Before_Bed;Phone_Checks_Per_Day;Apps_Used_Daily;Time_on_Social_Media;Time_on_Gaming;Time_on_Education;Phone_Usage_Purpose;Family_Communication;Weekend_Usage_Hours;Addiction_Level
14~16;Male;11~12;0~5;6~7;51~73;6~10;0~0;1~10;1~10;1~9;0~1;0~1;44~150;7~20;1~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~11;6.3
14~16;Male;11~12;0~5;6~7;51~73;6~10;0~0;1~10;1~10;1~9;0~1;0~1;44~150;7~20;1~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~11;10.0
14~16;Male;11~12;0~5;6~7;51~73;6~10;0~0;1~10;1~10;1~9;0~1;0~1;44~150;7~20;1~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~11;10.0
14~16;Male;11~12;0~5;6~7;51~73;6~10;0~0;1~10;1~10;1~9;0~1;0~1;44~150;7~20;1~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~11;8.7
14~16;Male;11~12;0~5;6~7;51~73;6~10;0~0;1~10;1~10;1~9;0~1;0~1;44~150;7~20;1~4;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;1~11;10.0
14~16;Male;11~12;2~4;6~8;55~73;6~10;0~2;2~10;1~4;1~10;0~1;0~2;22~123;5~18;1~3;0~2;0~1;Browsing~Education~Social Media;2~10;0~7;9.6
14~16;Male;11~12;2~4;6~8;55~73;6~10;0~2;2~10;1~4;1~10;0~1;0~2;22~123;5~18;1~3;0~2;0~1;Browsing~Education~Social Media;2~10;0~7;9.3
14~16;Male;11~12;2~4;6~8;55~73;6~10;0~2;2~10;1~4;1~10;0~1;0~2;22~123;5~18;1~3;0~2;0~1;Browsing~Education~Social Media;2~10;0~7;5.5
14~16;Male;11~12;2~4;6~8;55~73;6~10;0~2;2~10;1~4;1~10;0~1;0~2;22~123;5~18;1~3;0~2;0~1;Browsing~Education~Social Media;2~10;0~7;7.0
14~16;Male;11~12;2~4;6~8;55~73;6~10;0~2;2~10;1~4;1~10;0~1;0~2;22~123;5~18;1~3;0~2;0~1;Browsing~Education~Social Media;2~10;0~7;6.7
14~16;Male;11~12;2~4;6~8;55~73;6~10;0~2;2~10;1~4;1~10;0~1;0~2;22~123;5~18;1~3;0~2;0~1;Browsing~Education~Social Media;2~10;0~7;5.2
13~16;Male;11~12;3~5;6~7;74~100;0~7;0~1;1~9;3~10;1~9;0~1;0~1;26~116;6~18;0~3;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;4~9;3~8;8.6
13~16;Male;11~12;3~5;6~7;74~100;0~7;0~1;1~9;3~10;1~9;0~1;0~1;26~116;6~18;0~3;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;4~9;3~8;6.5
13~16;Male;11~12;3~5;6~7;74~100;0~7;0~1;1~9;3~10;1~9;0~1;0~1;26~116;6~18;0~3;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;4~9;3~8;6.2
13~16;Male;11~12;3~5;6~7;74~100;0~7;0~1;1~9;3~10;1~9;0~1;0~1;26~116;6~18;0~3;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;4~9;3~8;10.0
13~16;Male;11~12;3~5;6~7;74~100;0~7;0~1;1~9;3~10;1~9;0~1;0~1;26~116;6~18;0~3;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;4~9;3~8;10.0
13~16;Male;11~12;3~5;6~7;74~100;0~7;0~1;1~9;3~10;1~9;0~1;0~1;26~116;6~18;0~3;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;4~9;3~8;7.9
13~16;Male;11~12;3~5;6~7;74~100;0~7;0~1;1~9;3~10;1~9;0~1;0~1;26~116;6~18;0~3;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;4~9;3~8;8.6
13~16;Male;11~12;0~5;6~10;76~90;1~7;1~2;1~9;1~10;1~10;0~1;0~1;20~110;7~20;1~4;0~2;0~1;Education~Social Media~Gaming~Other;2~9;2~8;7.8
13~16;Male;11~12;0~5;6~10;76~90;1~7;1~2;1~9;1~10;1~10;0~1;0~1;20~110;7~20;1~4;0~2;0~1;Education~Social Media~Gaming~Other;2~9;2~8;2.1
13~16;Male;11~12;0~5;6~10;76~90;1~7;1~2;1~9;1~10;1~10;0~1;0~1;20~110;7~20;1~4;0~2;0~1;Education~Social Media~Gaming~Other;2~9;2~8;9.4
13~16;Male;11~12;0~5;6~10;76~90;1~7;1~2;1~9;1~10;1~10;0~1;0~1;20~110;7~20;1~4;0~2;0~1;Education~Social Media~Gaming~Other;2~9;2~8;10.0
13~16;Male;11~12;0~5;6~10;76~90;1~7;1~2;1~9;1~10;1~10;0~1;0~1;20~110;7~20;1~4;0~2;0~1;Education~Social Media~Gaming~Other;2~9;2~8;6.0
13~16;Male;11~12;0~5;6~10;76~90;1~7;1~2;1~9;1~10;1~10;0~1;0~1;20~110;7~20;1~4;0~2;0~1;Education~Social Media~Gaming~Other;2~9;2~8;2.3
13~16;Male;11~12;0~5;6~10;76~90;1~7;1~2;1~9;1~10;1~10;0~1;0~1;20~110;7~20;1~4;0~2;0~1;Education~Social Media~Gaming~Other;2~9;2~8;8.9
13~16;Male;11~12;3~5;6~10;78~92;8~10;0~0;1~10;3~10;7~10;0~1;0~1;29~85;5~10;0~3;0~2;0~1;Browsing~Education~Social Media~Gaming;3~10;0~7;8.7
13~16;Male;11~12;3~5;6~10;78~92;8~10;0~0;1~10;3~10;7~10;0~1;0~1;29~85;5~10;0~3;0~2;0~1;Browsing~Education~Social Media~Gaming;3~10;0~7;4.7
13~16;Male;11~12;3~5;6~10;78~92;8~10;0~0;1~10;3~10;7~10;0~1;0~1;29~85;5~10;0~3;0~2;0~1;Browsing~Education~Social Media~Gaming;3~10;0~7;4.5
13~16;Male;11~12;3~5;6~10;78~92;8~10;0~0;1~10;3~10;7~10;0~1;0~1;29~85;5~10;0~3;0~2;0~1;Browsing~Education~Social Media~Gaming;3~10;0~7;5.3
13~16;Male;11~12;3~5;6~10;78~92;8~10;0~0;1~10;3~10;7~10;0~1;0~1;29~85;5~10;0~3;0~2;0~1;Browsing~Education~Social Media~Gaming;3~10;0~7;7.2
13~16;Male;11~12;3~4;6~9;74~100;8~10;0~2;4~9;1~6;2~10;0~1;0~1;68~150;8~19;0~3;0~2;0~1;Gaming~Other;7~10;2~8;8.1
13~16;Male;11~12;3~4;6~9;74~100;8~10;0~2;4~9;1~6;2~10;0~1;0~1;68~150;8~19;0~3;0~2;0~1;Gaming~Other;7~10;2~8;7.5
13~16;Male;11~12;3~4;6~9;74~100;8~10;0~2;4~9;1~6;2~10;0~1;0~1;68~150;8~19;0~3;0~2;0~1;Gaming~Other;7~10;2~8;8.7
13~16;Male;11~12;3~4;6~9;74~100;8~10;0~2;4~9;1~6;2~10;0~1;0~1;68~150;8~19;0~3;0~2;0~1;Gaming~Other;7~10;2~8;10.0
13~16;Male;11~12;3~4;6~9;74~100;8~10;0~2;4~9;1~6;2~10;0~1;0~1;68~150;8~19;0~3;0~2;0~1;Gaming~Other;7~10;2~8;9.4
13~16;Male;11~12;3~4;6~9;74~100;8~10;0~2;4~9;1~6;2~10;0~1;0~1;68~150;8~19;0~3;0~2;0~1;Gaming~Other;7~10;2~8;10.0
13~16;Male;11~12;5~8;4~6;51~68;1~5;0~0;1~9;1~9;3~8;0~1;0~1;36~128;9~19;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;10.0
13~16;Male;11~12;5~8;4~6;51~68;1~5;0~0;1~9;1~9;3~8;0~1;0~1;36~128;9~19;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;9.6
13~16;Male;11~12;5~8;4~6;51~68;1~5;0~0;1~9;1~9;3~8;0~1;0~1;36~128;9~19;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;10.0
13~16;Male;11~12;5~8;4~6;51~68;1~5;0~0;1~9;1~9;3~8;0~1;0~1;36~128;9~19;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;10.0
13~16;Male;11~12;5~8;4~6;51~68;1~5;0~0;1~9;1~9;3~8;0~1;0~1;36~128;9~19;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;10.0
13~16;Male;11~12;5~8;4~6;51~68;1~5;0~0;1~9;1~9;3~8;0~1;0~1;36~128;9~19;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;10.0
13~16;Male;11~12;5~8;4~6;51~68;1~5;0~0;1~9;1~9;3~8;0~1;0~1;36~128;9~19;1~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;10.0
13~16;Male;11~12;5~8;3~5;52~72;0~5;1~2;6~9;2~10;3~8;0~1;0~1;43~133;6~16;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
13~16;Male;11~12;5~8;3~5;52~72;0~5;1~2;6~9;2~10;3~8;0~1;0~1;43~133;6~16;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
13~16;Male;11~12;5~8;3~5;52~72;0~5;1~2;6~9;2~10;3~8;0~1;0~1;43~133;6~16;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
13~16;Male;11~12;5~8;3~5;52~72;0~5;1~2;6~9;2~10;3~8;0~1;0~1;43~133;6~16;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
13~16;Male;11~12;5~8;3~5;52~72;0~5;1~2;6~9;2~10;3~8;0~1;0~1;43~133;6~16;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
13~16;Male;11~12;5~8;3~5;52~72;0~5;1~2;6~9;2~10;3~8;0~1;0~1;43~133;6~16;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;3~9;10.0
13~16;Male;11~12;5~9;3~6;64~74;6~9;0~0;5~10;1~9;1~9;0~1;0~1;35~136;11~19;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;3~7;10.0
13~16;Male;11~12;5~9;3~6;64~74;6~9;0~0;5~10;1~9;1~9;0~1;0~1;35~136;11~19;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;3~7;10.0
13~16;Male;11~12;5~9;3~6;64~74;6~9;0~0;5~10;1~9;1~9;0~1;0~1;35~136;11~19;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;3~7;10.0
13~16;Male;11~12;5~9;3~6;64~74;6~9;0~0;5~10;1~9;1~9;0~1;0~1;35~136;11~19;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;3~7;10.0
13~16;Male;11~12;5~9;3~6;64~74;6~9;0~0;5~10;1~9;1~9;0~1;0~1;35~136;11~19;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;3~7;10.0
13~16;Male;11~12;5~9;3~6;64~74;6~9;0~0;5~10;1~9;1~9;0~1;0~1;35~136;11~19;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;3~7;10.0
13~16;Male;11~12;5~7;5~6;61~73;6~10;1~1;1~10;1~10;3~10;0~1;0~1;20~136;6~20;1~3;0~3;0~2;Education~Social Media~Gaming~Other;2~8;2~7;9.4
13~16;Male;11~12;5~7;5~6;61~73;6~10;1~1;1~10;1~10;3~10;0~1;0~1;20~136;6~20;1~3;0~3;0~2;Education~Social Media~Gaming~Other;2~8;2~7;10.0
13~16;Male;11~12;5~7;5~6;61~73;6~10;1~1;1~10;1~10;3~10;0~1;0~1;20~136;6~20;1~3;0~3;0~2;Education~Social Media~Gaming~Other;2~8;2~7;10.0
13~16;Male;11~12;5~7;5~6;61~73;6~10;1~1;1~10;1~10;3~10;0~1;0~1;20~136;6~20;1~3;0~3;0~2;Education~Social Media~Gaming~Other;2~8;2~7;9.4
13~16;Male;11~12;5~7;5~6;61~73;6~10;1~1;1~10;1~10;3~10;0~1;0~1;20~136;6~20;1~3;0~3;0~2;Education~Social Media~Gaming~Other;2~8;2~7;10.0
13~16;Male;11~12;5~7;5~6;61~73;6~10;1~1;1~10;1~10;3~10;0~1;0~1;20~136;6~20;1~3;0~3;0~2;Education~Social Media~Gaming~Other;2~8;2~7;10.0
13~16;Male;11~12;5~7;3~6;75~86;0~5;0~0;3~10;1~9;1~9;0~1;0~1;59~145;5~16;1~3;1~2;0~3;Browsing~Education~Social Media~Gaming;2~10;4~8;10.0
13~16;Male;11~12;5~7;3~6;75~86;0~5;0~0;3~10;1~9;1~9;0~1;0~1;59~145;5~16;1~3;1~2;0~3;Browsing~Education~Social Media~Gaming;2~10;4~8;10.0
13~16;Male;11~12;5~7;3~6;75~86;0~5;0~0;3~10;1~9;1~9;0~1;0~1;59~145;5~16;1~3;1~2;0~3;Browsing~Education~Social Media~Gaming;2~10;4~8;10.0
13~16;Male;11~12;5~7;3~6;75~86;0~5;0~0;3~10;1~9;1~9;0~1;0~1;59~145;5~16;1~3;1~2;0~3;Browsing~Education~Social Media~Gaming;2~10;4~8;10.0
13~16;Male;11~12;5~7;3~6;75~86;0~5;0~0;3~10;1~9;1~9;0~1;0~1;59~145;5~16;1~3;1~2;0~3;Browsing~Education~Social Media~Gaming;2~10;4~8;10.0
13~16;Male;11~12;5~7;3~6;75~86;0~5;0~0;3~10;1~9;1~9;0~1;0~1;59~145;5~16;1~3;1~2;0~3;Browsing~Education~Social Media~Gaming;2~10;4~8;10.0
13~16;Male;11~12;5~7;3~6;75~86;0~5;0~0;3~10;1~9;1~9;0~1;0~1;59~145;5~16;1~3;1~2;0~3;Browsing~Education~Social Media~Gaming;2~10;4~8;8.6
13~16;Male;11~12;5~7;3~6;75~97;0~5;1~1;1~6;2~8;2~9;0~1;0~2;44~146;6~19;0~3;0~1;0~1;Social Media~Gaming~Other;1~9;2~8;8.4
13~16;Male;11~12;5~7;3~6;75~97;0~5;1~1;1~6;2~8;2~9;0~1;0~2;44~146;6~19;0~3;0~1;0~1;Social Media~Gaming~Other;1~9;2~8;10.0
13~16;Male;11~12;5~7;3~6;75~97;0~5;1~1;1~6;2~8;2~9;0~1;0~2;44~146;6~19;0~3;0~1;0~1;Social Media~Gaming~Other;1~9;2~8;10.0
13~16;Male;11~12;5~7;3~6;75~97;0~5;1~1;1~6;2~8;2~9;0~1;0~2;44~146;6~19;0~3;0~1;0~1;Social Media~Gaming~Other;1~9;2~8;10.0
13~16;Male;11~12;5~7;3~6;75~97;0~5;1~1;1~6;2~8;2~9;0~1;0~2;44~146;6~19;0~3;0~1;0~1;Social Media~Gaming~Other;1~9;2~8;10.0
13~16;Male;11~12;5~7;3~6;75~97;0~5;1~1;1~6;2~8;2~9;0~1;0~2;44~146;6~19;0~3;0~1;0~1;Social Media~Gaming~Other;1~9;2~8;10.0
13~16;Male;11~12;5~7;3~6;75~97;0~5;1~1;1~6;2~8;2~9;0~1;0~2;44~146;6~19;0~3;0~1;0~1;Social Media~Gaming~Other;1~9;2~8;10.0
13~16;Male;11~12;5~7;3~6;77~93;7~9;0~0;1~10;1~10;2~7;0~1;0~1;26~148;6~20;0~3;0~2;0~2;Education~Social Media~Gaming~Other;1~8;3~9;10.0
13~16;Male;11~12;5~7;3~6;77~93;7~9;0~0;1~10;1~10;2~7;0~1;0~1;26~148;6~20;0~3;0~2;0~2;Education~Social Media~Gaming~Other;1~8;3~9;8.9
13~16;Male;11~12;5~7;3~6;77~93;7~9;0~0;1~10;1~10;2~7;0~1;0~1;26~148;6~20;0~3;0~2;0~2;Education~Social Media~Gaming~Other;1~8;3~9;9.7
13~16;Male;11~12;5~7;3~6;77~93;7~9;0~0;1~10;1~10;2~7;0~1;0~1;26~148;6~20;0~3;0~2;0~2;Education~Social Media~Gaming~Other;1~8;3~9;8.8
13~16;Male;11~12;5~7;3~6;77~93;7~9;0~0;1~10;1~10;2~7;0~1;0~1;26~148;6~20;0~3;0~2;0~2;Education~Social Media~Gaming~Other;1~8;3~9;10.0
13~16;Male;11~12;5~7;3~6;77~93;7~9;0~0;1~10;1~10;2~7;0~1;0~1;26~148;6~20;0~3;0~2;0~2;Education~Social Media~Gaming~Other;1~8;3~9;10.0
15~16;Male;11~12;5~8;4~6;76~99;8~10;1~2;1~9;1~9;5~10;0~1;0~1;24~110;5~18;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~8;1~7;9.1
15~16;Male;11~12;5~8;4~6;76~99;8~10;1~2;1~9;1~9;5~10;0~1;0~1;24~110;5~18;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~8;1~7;10.0
15~16;Male;11~12;5~8;4~6;76~99;8~10;1~2;1~9;1~9;5~10;0~1;0~1;24~110;5~18;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~8;1~7;10.0
15~16;Male;11~12;5~8;4~6;76~99;8~10;1~2;1~9;1~9;5~10;0~1;0~1;24~110;5~18;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~8;1~7;10.0
15~16;Male;11~12;5~8;4~6;76~99;8~10;1~2;1~9;1~9;5~10;0~1;0~1;24~110;5~18;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~8;1~7;10.0
15~16;Male;11~12;5~8;4~6;76~99;8~10;1~2;1~9;1~9;5~10;0~1;0~1;24~110;5~18;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming~Other;2~8;1~7;9.6
13~16;Male;11~12;5~9;6~9;51~76;0~3;0~0;3~9;1~10;3~10;0~1;0~1;21~82;11~19;0~5;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;2~8;10.0
13~16;Male;11~12;5~9;6~9;51~76;0~3;0~0;3~9;1~10;3~10;0~1;0~1;21~82;11~19;0~5;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;2~8;10.0
13~16;Male;11~12;5~9;6~9;51~76;0~3;0~0;3~9;1~10;3~10;0~1;0~1;21~82;11~19;0~5;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;2~8;9.9
13~16;Male;11~12;5~9;6~9;51~76;0~3;0~0;3~9;1~10;3~10;0~1;0~1;21~82;11~19;0~5;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;2~8;10.0
13~16;Male;11~12;5~9;6~9;51~76;0~3;0~0;3~9;1~10;3~10;0~1;0~1;21~82;11~19;0~5;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;2~8;10.0
13~16;Male;11~12;5~9;6~9;51~76;0~3;0~0;3~9;1~10;3~10;0~1;0~1;21~82;11~19;0~5;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;2~8;10.0
13~16;Male;11~12;5~11;6~8;51~79;0~4;1~1;3~7;1~9;2~9;0~1;0~1;34~122;9~19;0~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;4~8;10.0
13~16;Male;11~12;5~11;6~8;51~79;0~4;1~1;3~7;1~9;2~9;0~1;0~1;34~122;9~19;0~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;4~8;5.3
13~16;Male;11~12;5~11;6~8;51~79;0~4;1~1;3~7;1~9;2~9;0~1;0~1;34~122;9~19;0~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;4~8;9.0
13~16;Male;11~12;5~11;6~8;51~79;0~4;1~1;3~7;1~9;2~9;0~1;0~1;34~122;9~19;0~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;4~8;10.0
13~16;Male;11~12;5~11;6~8;51~79;0~4;1~1;3~7;1~9;2~9;0~1;0~1;34~122;9~19;0~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;4~8;10.0
13~16;Male;11~12;5~11;6~8;51~79;0~4;1~1;3~7;1~9;2~9;0~1;0~1;34~122;9~19;0~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;4~8;7.8
13~16;Male;11~12;5~11;6~8;51~79;0~4;1~1;3~7;1~9;2~9;0~1;0~1;34~122;9~19;0~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;1~7;4~8;10.0
13~16;Male;11~12;5~8;7~8;50~75;5~10;0~0;3~10;2~9;2~10;0~1;0~2;22~146;5~20;0~3;1~3;0~2;Browsing~Education~Social Media~Gaming;3~9;2~9;7.9
13~16;Male;11~12;5~8;7~8;50~75;5~10;0~0;3~10;2~9;2~10;0~1;0~2;22~146;5~20;0~3;1~3;0~2;Browsing~Education~Social Media~Gaming;3~9;2~9;9.9
13~16;Male;11~12;5~8;7~8;50~75;5~10;0~0;3~10;2~9;2~10;0~1;0~2;22~146;5~20;0~3;1~3;0~2;Browsing~Education~Social Media~Gaming;3~9;2~9;10.0
13~16;Male;11~12;5~8;7~8;50~75;5~10;0~0;3~10;2~9;2~10;0~1;0~2;22~146;5~20;0~3;1~3;0~2;Browsing~Education~Social Media~Gaming;3~9;2~9;9.3
13~16;Male;11~12;5~8;7~8;50~75;5~10;0~0;3~10;2~9;2~10;0~1;0~2;22~146;5~20;0~3;1~3;0~2;Browsing~Education~Social Media~Gaming;3~9;2~9;10.0
13~16;Male;11~12;5~8;7~8;50~75;5~10;0~0;3~10;2~9;2~10;0~1;0~2;22~146;5~20;0~3;1~3;0~2;Browsing~Education~Social Media~Gaming;3~9;2~9;10.0
13~16;Male;11~12;5~8;6~8;50~77;6~10;1~2;1~9;1~10;3~10;0~1;0~2;26~148;8~17;0~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;8.9
13~16;Male;11~12;5~8;6~8;50~77;6~10;1~2;1~9;1~10;3~10;0~1;0~2;26~148;8~17;0~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;10.0
13~16;Male;11~12;5~8;6~8;50~77;6~10;1~2;1~9;1~10;3~10;0~1;0~2;26~148;8~17;0~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;10.0
13~16;Male;11~12;5~8;6~8;50~77;6~10;1~2;1~9;1~10;3~10;0~1;0~2;26~148;8~17;0~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;10.0
13~16;Male;11~12;5~8;6~8;50~77;6~10;1~2;1~9;1~10;3~10;0~1;0~2;26~148;8~17;0~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;9.9
13~16;Male;11~12;5~8;6~8;50~77;6~10;1~2;1~9;1~10;3~10;0~1;0~2;26~148;8~17;0~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;10.0
13~16;Male;11~12;5~8;6~8;50~77;6~10;1~2;1~9;1~10;3~10;0~1;0~2;26~148;8~17;0~3;0~3;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;3~7;10.0
14~16;Male;11~12;6~8;6~10;84~99;0~6;0~0;1~9;2~10;2~10;0~1;0~1;40~143;6~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming;1~10;2~8;10.0
14~16;Male;11~12;6~8;6~10;84~99;0~6;0~0;1~9;2~10;2~10;0~1;0~1;40~143;6~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming;1~10;2~8;10.0
14~16;Male;11~12;6~8;6~10;84~99;0~6;0~0;1~9;2~10;2~10;0~1;0~1;40~143;6~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming;1~10;2~8;10.0
14~16;Male;11~12;6~8;6~10;84~99;0~6;0~0;1~9;2~10;2~10;0~1;0~1;40~143;6~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming;1~10;2~8;10.0
14~16;Male;11~12;6~8;6~10;84~99;0~6;0~0;1~9;2~10;2~10;0~1;0~1;40~143;6~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming;1~10;2~8;9.4
14~16;Male;11~12;6~8;6~10;84~99;0~6;0~0;1~9;2~10;2~10;0~1;0~1;40~143;6~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming;1~10;2~8;10.0
14~16;Male;11~12;6~8;6~10;84~99;0~6;0~0;1~9;2~10;2~10;0~1;0~1;40~143;6~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming;1~10;2~8;10.0
14~16;Male;11~12;6~8;6~10;84~99;0~6;0~0;1~9;2~10;2~10;0~1;0~1;40~143;6~19;1~4;0~2;0~2;Browsing~Education~Social Media~Gaming;1~10;2~8;9.5
13~15;Male;11~12;5~8;6~8;84~99;2~6;1~2;1~10;1~7;1~9;0~1;0~1;24~120;5~15;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming;5~10;6~9;10.0
13~15;Male;11~12;5~8;6~8;84~99;2~6;1~2;1~10;1~7;1~9;0~1;0~1;24~120;5~15;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming;5~10;6~9;9.8
13~15;Male;11~12;5~8;6~8;84~99;2~6;1~2;1~10;1~7;1~9;0~1;0~1;24~120;5~15;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming;5~10;6~9;10.0
13~15;Male;11~12;5~8;6~8;84~99;2~6;1~2;1~10;1~7;1~9;0~1;0~1;24~120;5~15;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming;5~10;6~9;10.0
13~15;Male;11~12;5~8;6~8;84~99;2~6;1~2;1~10;1~7;1~9;0~1;0~1;24~120;5~15;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming;5~10;6~9;8.2
13~15;Male;11~12;5~8;6~8;84~99;2~6;1~2;1~10;1~7;1~9;0~1;0~1;24~120;5~15;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming;5~10;6~9;10.0
14~16;Male;12;5~10;6~9;84~100;7~9;0~0;3~10;2~7;1~10;0~1;0~1;49~123;8~16;0~4;0~1;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;4~6;6.3
14~16;Male;12;5~10;6~9;84~100;7~9;0~0;3~10;2~7;1~10;0~1;0~1;49~123;8~16;0~4;0~1;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;4~6;9.3
14~16;Male;12;5~10;6~9;84~100;7~9;0~0;3~10;2~7;1~10;0~1;0~1;49~123;8~16;0~4;0~1;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;4~6;10.0
14~16;Male;12;5~10;6~9;84~100;7~9;0~0;3~10;2~7;1~10;0~1;0~1;49~123;8~16;0~4;0~1;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;4~6;8.2
14~16;Male;12;5~10;6~9;84~100;7~9;0~0;3~10;2~7;1~10;0~1;0~1;49~123;8~16;0~4;0~1;0~1;Browsing~Education~Social Media~Gaming~Other;1~10;4~6;10.0
13~16;Male;11~12;5~8;7~8;80~98;8~10;1~1;1~9;3~10;1~7;0~1;0~1;25~113;7~17;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;4~8;10.0
13~16;Male;11~12;5~8;7~8;80~98;8~10;1~1;1~9;3~10;1~7;0~1;0~1;25~113;7~17;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;4~8;10.0
13~16;Male;11~12;5~8;7~8;80~98;8~10;1~1;1~9;3~10;1~7;0~1;0~1;25~113;7~17;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;4~8;10.0
13~16;Male;11~12;5~8;7~8;80~98;8~10;1~1;1~9;3~10;1~7;0~1;0~1;25~113;7~17;1~4;0~2;0~1;Browsing~Education~Social Media~Gaming~Other;2~10;4~8;9.3
