Age;Gender;Education;Introversion Score;Sensing Score;Thinking Score;Judging Score;Interest;Personality
26~28;Male;0;6~9;3~4;7~9;1~4;Others~Sports~Arts;ENTP
26~28;Male;0;6~9;3~4;7~9;1~4;Others~Sports~Arts;ENTP
29~38;Male;0;6~8;2~5;5~7;0~4;Others~Sports~Arts;ENTP
29~38;Male;0;6~8;2~5;5~7;0~4;Others~Sports~Arts;ENTP
29~38;Male;0;6~8;2~5;5~7;0~4;Others~Sports~Arts;ENTP
29~38;Male;0;6~8;2~5;5~7;0~4;Others~Sports~Arts;ENFP
29~38;Male;0;6~8;2~5;5~7;0~4;Others~Sports~Arts;ENFP
32~36;Male;0;5~8;2~5;8~9;2~4;Others~Sports~Arts;ENTP
32~36;Male;0;5~8;2~5;8~9;2~4;Others~Sports~Arts;ENTP
32~36;Male;0;5~8;2~5;8~9;2~4;Others~Sports~Arts;ENTP
32~36;Male;0;5~8;2~5;8~9;2~4;Others~Sports~Arts;ENTP
32~36;Male;0;5~8;2~5;8~9;2~4;Others~Sports~Arts;ENTP
32~36;Male;0;5~8;2~5;8~9;2~4;Others~Sports~Arts;ENTP
26~30;Male;0;6~9;3~5;4~7;5~6;Unknown~Technology;ENTJ
26~30;Male;0;6~9;3~5;4~7;5~6;Unknown~Technology;ENFP
26~30;Male;0;6~9;3~5;4~7;5~6;Unknown~Technology;ENFP
26~30;Male;0;6~9;3~5;4~7;5~6;Unknown~Technology;ENFJ
26~30;Male;0;6~9;3~5;4~7;5~6;Unknown~Technology;ENFP
26~30;Male;0;6~9;3~5;4~7;5~6;Unknown~Technology;ENFP
26~30;Male;0;6~9;3~5;4~7;5~6;Unknown~Technology;ENFP
26~30;Male;0;6~9;3~5;4~7;5~6;Unknown~Technology;ENTP
26~30;Male;0;6~9;3~5;4~7;5~6;Unknown~Technology;ENTP
26~30;Male;0;5~9;2~5;7~9;4~6;Unknown~Technology;INTP
26~30;Male;0;5~9;2~5;7~9;4~6;Unknown~Technology;INTJ
26~30;Male;0;5~9;2~5;7~9;4~6;Unknown~Technology;ENTP
26~30;Male;0;5~9;2~5;7~9;4~6;Unknown~Technology;ENTJ
26~30;Male;0;5~9;2~5;7~9;4~6;Unknown~Technology;INTP
26~30;Male;0;5~9;2~5;7~9;4~6;Unknown~Technology;ENTJ
26~30;Male;0;5~9;2~5;7~9;4~6;Unknown~Technology;ENTP
26~30;Male;0;5~9;2~5;7~9;4~6;Unknown~Technology;ENTJ
26~30;Male;0;5~9;2~5;7~9;4~6;Unknown~Technology;ENTJ
31~37;Male;0;5~9;4~5;4~6;4~7;Unknown~Technology;ENFP
31~37;Male;0;5~9;4~5;4~6;4~7;Unknown~Technology;ENFP
31~37;Male;0;5~9;4~5;4~6;4~7;Unknown~Technology;ENFJ
31~37;Male;0;5~9;4~5;4~6;4~7;Unknown~Technology;ENTP
31~37;Male;0;5~9;4~5;4~6;4~7;Unknown~Technology;ENFJ
31~37;Male;0;5~9;4~5;4~6;4~7;Unknown~Technology;ENTJ
31~37;Male;0;5~9;4~5;4~6;4~7;Unknown~Technology;ENFP
31~37;Male;0;5~9;4~5;4~6;4~7;Unknown~Technology;ENFP
31~38;Male;0;5~9;3~4;7~9;5~7;Unknown~Technology;ENTP
31~38;Male;0;5~9;3~4;7~9;5~7;Unknown~Technology;ENTP
31~38;Male;0;5~9;3~4;7~9;5~7;Unknown~Technology;ENTP
31~38;Male;0;5~9;3~4;7~9;5~7;Unknown~Technology;ENTJ
31~38;Male;0;5~9;3~4;7~9;5~7;Unknown~Technology;ENTP
31~38;Male;0;5~9;3~4;7~9;5~7;Unknown~Technology;ENTP
31~38;Male;0;5~9;3~4;7~9;5~7;Unknown~Technology;ENTP
31~38;Male;0;5~9;3~4;7~9;5~7;Unknown~Technology;ENTP
27~32;Male;0;5~9;2~4;5~7;4~5;Others~Sports~Arts;ENFP
27~32;Male;0;5~9;2~4;5~7;4~5;Others~Sports~Arts;ENFJ
27~32;Male;0;5~9;2~4;5~7;4~5;Others~Sports~Arts;ENTP
27~32;Male;0;5~9;2~4;5~7;4~5;Others~Sports~Arts;ENTP
27~32;Male;0;5~9;2~4;5~7;4~5;Others~Sports~Arts;ENTP
27~32;Male;0;5~9;2~4;5~7;4~5;Others~Sports~Arts;ENFP
27~32;Male;0;5~9;2~4;5~7;4~5;Others~Sports~Arts;ENFP
27~32;Male;0;5~9;3~5;7~8;4~8;Others~Sports~Arts;ENTP
27~32;Male;0;5~9;3~5;7~8;4~8;Others~Sports~Arts;ENTP
27~32;Male;0;5~9;3~5;7~8;4~8;Others~Sports~Arts;ENTJ
27~32;Male;0;5~9;3~5;7~8;4~8;Others~Sports~Arts;ENTJ
27~32;Male;0;5~9;3~5;7~8;4~8;Others~Sports~Arts;ENTJ
27~32;Male;0;5~9;3~5;7~8;4~8;Others~Sports~Arts;ENTJ
27~32;Male;0;5~9;3~5;7~8;4~8;Others~Sports~Arts;INTP
27~32;Male;0;5~9;3~5;7~8;4~8;Others~Sports~Arts;ENTJ
33~47;Male;0;5~9;2~4;4~6;4~6;Others~Sports~Arts;ENTP
33~47;Male;0;5~9;2~4;4~6;4~6;Others~Sports~Arts;ENFP
33~47;Male;0;5~9;2~4;4~6;4~6;Others~Sports~Arts;ENTP
33~47;Male;0;5~9;2~4;4~6;4~6;Others~Sports~Arts;ENFJ
33~47;Male;0;5~9;2~4;4~6;4~6;Others~Sports~Arts;INTP
33~47;Male;0;5~9;2~4;4~6;4~6;Others~Sports~Arts;ENTP
33~36;Male;0;5~9;3~5;8~9;4~6;Others~Sports~Arts;ENTP
33~36;Male;0;5~9;3~5;8~9;4~6;Others~Sports~Arts;ENTP
33~36;Male;0;5~9;3~5;8~9;4~6;Others~Sports~Arts;ENTP
33~36;Male;0;5~9;3~5;8~9;4~6;Others~Sports~Arts;ENTJ
33~36;Male;0;5~9;3~5;8~9;4~6;Others~Sports~Arts;ENTP
33~36;Male;0;5~9;3~5;8~9;4~6;Others~Sports~Arts;ENTP
33~36;Male;0;5~9;3~5;8~9;4~6;Others~Sports~Arts;ENTJ
26~31;Male;0;5~9;5~6;0~4;0~3;Unknown~Technology;ENFP
26~31;Male;0;5~9;5~6;0~4;0~3;Unknown~Technology;ENFP
26~31;Male;0;5~9;5~6;0~4;0~3;Unknown~Technology;ENFP
26~31;Male;0;5~9;5~6;0~4;0~3;Unknown~Technology;ENFP
26~31;Male;0;5~9;5~6;0~4;0~3;Unknown~Technology;ENFP
26~31;Male;0;5~9;5~6;0~4;0~3;Unknown~Technology;ENFP
26~31;Male;0;5~9;5~6;0~4;0~3;Unknown~Technology;ENFP
26~31;Male;0;5~9;5~6;0~4;0~3;Unknown~Technology;ENFP
26~31;Male;0;5~9;5~6;0~4;0~3;Unknown~Technology;ENFP
27~30;Male;0;5~7;5~7;1~4;4~4;Unknown~Technology;ENFP
27~30;Male;0;5~7;5~7;1~4;4~4;Unknown~Technology;ESFP
27~30;Male;0;5~7;5~7;1~4;4~4;Unknown~Technology;ESFP
27~30;Male;0;5~7;5~7;1~4;4~4;Unknown~Technology;ENFP
27~30;Male;0;5~7;5~7;1~4;4~4;Unknown~Technology;ENFP
28~31;Male;0;7~9;5~6;0~4;4~4;Unknown;ENFP
28~31;Male;0;7~9;5~6;0~4;4~4;Unknown;ENFP
28~31;Male;0;7~9;5~6;0~4;4~4;Unknown;ESFP
28~31;Male;0;7~9;5~6;0~4;4~4;Unknown;ENFP
28~31;Male;0;7~9;5~6;0~4;4~4;Unknown;ENFP
32~40;Male;0;6~9;5~7;1~4;1~3;Unknown~Technology;ESFP
32~40;Male;0;6~9;5~7;1~4;1~3;Unknown~Technology;ESFP
32~40;Male;0;6~9;5~7;1~4;1~3;Unknown~Technology;ESFP
32~40;Male;0;6~9;5~7;1~4;1~3;Unknown~Technology;ESFP
32~40;Male;0;6~9;5~7;1~4;1~3;Unknown~Technology;ENFP
32~40;Male;0;6~9;5~7;1~4;1~3;Unknown~Technology;ENFP
32~40;Male;0;6~9;5~7;1~4;1~3;Unknown~Technology;ENFP
32~40;Male;0;6~9;5~7;1~4;1~3;Unknown~Technology;ESFP
32~42;Male;0;6~9;5~6;0~4;4~4;Unknown;ESFP
32~42;Male;0;6~9;5~6;0~4;4~4;Unknown;ESFP
32~42;Male;0;6~9;5~6;0~4;4~4;Unknown;ENFP
32~42;Male;0;6~9;5~6;0~4;4~4;Unknown;ESFP
32~42;Male;0;6~9;5~6;0~4;4~4;Unknown;ENFP
32~42;Male;0;6~9;5~6;0~4;4~4;Unknown;ENFP
32~42;Male;0;6~9;5~6;0~4;4~4;Unknown;ESFP
32~42;Male;0;6~9;5~6;0~4;4~4;Unknown;ENFP
32~42;Male;0;6~9;5~6;0~4;4~4;Unknown;ENFP
26~29;Male;0;6~9;5~7;0~4;1~3;Others~Sports~Arts;ESFP
26~29;Male;0;6~9;5~7;0~4;1~3;Others~Sports~Arts;ESFP
26~29;Male;0;6~9;5~7;0~4;1~3;Others~Sports~Arts;ENFP
26~29;Male;0;6~9;5~7;0~4;1~3;Others~Sports~Arts;ENFP
26~29;Male;0;6~9;5~7;0~4;1~3;Others~Sports~Arts;ESFP
26~29;Male;0;6~9;5~7;0~4;1~3;Others~Sports~Arts;ESFP
26~29;Male;0;6~9;5~7;0~4;1~3;Others~Sports~Arts;ENFP
26~29;Male;0;5~9;5~7;0~3;3~4;Others~Sports~Arts;ENFP
26~29;Male;0;5~9;5~7;0~3;3~4;Others~Sports~Arts;ENFP
26~29;Male;0;5~9;5~7;0~3;3~4;Others~Sports~Arts;ISFP
26~29;Male;0;5~9;5~7;0~3;3~4;Others~Sports~Arts;ENFP
26~29;Male;0;5~9;5~7;0~3;3~4;Others~Sports~Arts;ENFP
26~29;Male;0;5~9;5~7;0~3;3~4;Others~Sports~Arts;ESFP
26~29;Male;0;5~9;5~7;0~3;3~4;Others~Sports~Arts;ENFP
26~29;Male;0;5~9;5~7;0~3;3~4;Others~Sports~Arts;ENFP
30~39;Male;0;5~8;5~6;1~3;2~3;Others~Sports~Arts;INFP
30~39;Male;0;5~8;5~6;1~3;2~3;Others~Sports~Arts;ENFP
30~39;Male;0;5~8;5~6;1~3;2~3;Others~Sports~Arts;ENFP
30~39;Male;0;5~8;5~6;1~3;2~3;Others~Sports~Arts;ENFP
30~39;Male;0;5~8;5~6;1~3;2~3;Others~Sports~Arts;ESFP
30~41;Male;0;5~9;5~7;0~4;3~4;Others~Sports~Arts;ESFP
30~41;Male;0;5~9;5~7;0~4;3~4;Others~Sports~Arts;ESFP
30~41;Male;0;5~9;5~7;0~4;3~4;Others~Sports~Arts;ENFP
30~41;Male;0;5~9;5~7;0~4;3~4;Others~Sports~Arts;ESFP
30~41;Male;0;5~9;5~7;0~4;3~4;Others~Sports~Arts;INFP
30~41;Male;0;5~9;5~7;0~4;3~4;Others~Sports~Arts;ESFP
26~28;Male;0;5~6;5~6;0~4;5~7;Unknown;ENFP
26~28;Male;0;5~6;5~6;0~4;5~7;Unknown;ENFP
26~28;Male;0;5~6;5~6;0~4;5~7;Unknown;ENFP
26~28;Male;0;5~6;5~6;0~4;5~7;Unknown;ENFJ
26~28;Male;0;5~6;5~6;0~4;5~7;Unknown;ENFP
26~28;Male;0;5~6;5~6;0~4;5~7;Unknown;ESFJ
26~28;Male;0;5~6;5~6;0~4;5~7;Unknown;ISFJ
26~28;Male;0;5~6;5~6;0~4;5~7;Unknown;ENFJ
26~28;Male;0;7~9;5~6;0~4;4~6;Unknown;ENFP
26~28;Male;0;7~9;5~6;0~4;4~6;Unknown;ENFP
26~28;Male;0;7~9;5~6;0~4;4~6;Unknown;ESFJ
26~28;Male;0;7~9;5~6;0~4;4~6;Unknown;ENFP
26~28;Male;0;7~9;5~6;0~4;4~6;Unknown;ENFP
26~28;Male;0;7~9;5~6;0~4;4~6;Unknown;ENFP
26~28;Male;0;7~9;5~6;0~4;4~6;Unknown;ESFP
26~28;Male;0;7~9;5~6;0~4;4~6;Unknown;ENFP
30~39;Male;0;5~7;5~7;1~4;4~6;Unknown;ESFP
30~39;Male;0;5~7;5~7;1~4;4~6;Unknown;ENFP
30~39;Male;0;5~7;5~7;1~4;4~6;Unknown;INFP
30~39;Male;0;5~7;5~7;1~4;4~6;Unknown;ENFP
30~39;Male;0;5~7;5~7;1~4;4~6;Unknown;ESFP
30~39;Male;0;5~7;5~7;1~4;4~6;Unknown;ESFP
30~39;Male;0;5~7;5~7;1~4;4~6;Unknown;ENFP
30~39;Male;0;5~7;5~7;1~4;4~6;Unknown;ESFJ
29~40;Male;0;7~9;5~7;0~4;4~6;Unknown;ESFP
29~40;Male;0;7~9;5~7;0~4;4~6;Unknown;ESFJ
29~40;Male;0;7~9;5~7;0~4;4~6;Unknown;ESFP
29~40;Male;0;7~9;5~7;0~4;4~6;Unknown;ENFP
29~40;Male;0;7~9;5~7;0~4;4~6;Unknown;ENFP
29~40;Male;0;7~9;5~7;0~4;4~6;Unknown;ENFP
29~40;Male;0;7~9;5~7;0~4;4~6;Unknown;ENFP
29~40;Male;0;7~9;5~7;0~4;4~6;Unknown;ENFP
26~30;Male;0;5~7;5~7;0~3;4~7;Technology~Others~Sports;ENFP
26~30;Male;0;5~7;5~7;0~3;4~7;Technology~Others~Sports;ENFJ
26~30;Male;0;5~7;5~7;0~3;4~7;Technology~Others~Sports;ENFP
26~30;Male;0;5~7;5~7;0~3;4~7;Technology~Others~Sports;ESFJ
26~30;Male;0;5~7;5~7;0~3;4~7;Technology~Others~Sports;ESFP
26~30;Male;0;5~7;5~7;0~3;4~7;Technology~Others~Sports;ESFJ
26~30;Male;0;7~9;5~7;0~3;5~6;Technology~Others~Sports;ESFP
26~30;Male;0;7~9;5~7;0~3;5~6;Technology~Others~Sports;ENFP
26~30;Male;0;7~9;5~7;0~3;5~6;Technology~Others~Sports;ESFP
26~30;Male;0;7~9;5~7;0~3;5~6;Technology~Others~Sports;ENFJ
26~30;Male;0;7~9;5~7;0~3;5~6;Technology~Others~Sports;ESFP
26~30;Male;0;7~9;5~7;0~3;5~6;Technology~Others~Sports;ENFJ
26~30;Male;0;7~9;5~7;0~3;5~6;Technology~Others~Sports;ESFP
31~40;Male;0;6~9;5~7;0~3;4~7;Technology~Others~Sports;ENFJ
31~40;Male;0;6~9;5~7;0~3;4~7;Technology~Others~Sports;ESFP
31~40;Male;0;6~9;5~7;0~3;4~7;Technology~Others~Sports;ENFJ
31~40;Male;0;6~9;5~7;0~3;4~7;Technology~Others~Sports;ENFJ
31~40;Male;0;6~9;5~7;0~3;4~7;Technology~Others~Sports;ENFP
31~40;Male;0;6~9;5~7;0~3;4~7;Technology~Others~Sports;ENFJ
31~40;Male;0;6~9;5~7;0~3;4~7;Technology~Others~Sports;ENFP
26~27;Male;0;5~9;5~6;0~3;4~8;Arts;ENFJ
26~27;Male;0;5~9;5~6;0~3;4~8;Arts;ENFP
26~27;Male;0;5~9;5~6;0~3;4~8;Arts;ESFP
26~27;Male;0;5~9;5~6;0~3;4~8;Arts;ENFP
26~27;Male;0;5~9;5~6;0~3;4~8;Arts;ENFP
28~34;Male;0;5~9;5~7;1~4;4~6;Arts;ESFP
28~34;Male;0;5~9;5~7;1~4;4~6;Arts;ENFP
28~34;Male;0;5~9;5~7;1~4;4~6;Arts;ENFJ
28~34;Male;0;5~9;5~7;1~4;4~6;Arts;ISFP
28~34;Male;0;5~9;5~7;1~4;4~6;Arts;ENFP
26~29;Male;0;5~9;5~7;4~6;2~4;Unknown~Technology;ENFP
26~29;Male;0;5~9;5~7;4~6;2~4;Unknown~Technology;ESFP
26~29;Male;0;5~9;5~7;4~6;2~4;Unknown~Technology;ENFP
26~29;Male;0;5~9;5~7;4~6;2~4;Unknown~Technology;ENFP
26~29;Male;0;5~9;5~7;4~6;2~4;Unknown~Technology;ENFP
26~29;Male;0;5~9;5~7;4~6;2~4;Unknown~Technology;ESFP
26~29;Male;0;5~9;5~7;4~6;2~4;Unknown~Technology;ESFP
26~29;Male;0;5~9;5~7;4~6;2~4;Unknown~Technology;ENFP
26~29;Male;0;5~9;5~7;4~6;2~4;Unknown~Technology;ENFP
26~29;Male;0;5~9;5~7;6~9;3~4;Unknown~Technology;ENTP
26~29;Male;0;5~9;5~7;6~9;3~4;Unknown~Technology;ENTP
26~29;Male;0;5~9;5~7;6~9;3~4;Unknown~Technology;ENTP
26~29;Male;0;5~9;5~7;6~9;3~4;Unknown~Technology;ESTP
26~29;Male;0;5~9;5~7;6~9;3~4;Unknown~Technology;ESTP
26~29;Male;0;5~9;5~7;6~9;3~4;Unknown~Technology;ENTP
26~29;Male;0;5~9;5~7;6~9;3~4;Unknown~Technology;ENTP
26~29;Male;0;5~9;5~7;6~9;3~4;Unknown~Technology;ENTP
26~29;Male;0;5~9;5~7;6~9;3~4;Unknown~Technology;ISTP
31~38;Male;0;5~9;5~7;4~7;3~4;Unknown;ESTP
31~38;Male;0;5~9;5~7;4~7;3~4;Unknown;ENFP
31~38;Male;0;5~9;5~7;4~7;3~4;Unknown;ENFP
31~38;Male;0;5~9;5~7;4~7;3~4;Unknown;ESTP
31~38;Male;0;5~9;5~7;4~7;3~4;Unknown;ESFP
31~38;Male;0;5~9;5~7;4~7;3~4;Unknown;ENFP
31~38;Male;0;5~9;5~7;4~7;3~4;Unknown;ENTP
30~38;Male;0;6~8;5~7;8~9;2~4;Unknown~Technology;ESTP
30~38;Male;0;6~8;5~7;8~9;2~4;Unknown~Technology;ESTP
30~38;Male;0;6~8;5~7;8~9;2~4;Unknown~Technology;ENTP
30~38;Male;0;6~8;5~7;8~9;2~4;Unknown~Technology;ENTP
30~38;Male;0;6~8;5~7;8~9;2~4;Unknown~Technology;ENTP
30~38;Male;0;6~8;5~7;8~9;2~4;Unknown~Technology;ENTP
30~38;Male;0;6~8;5~7;8~9;2~4;Unknown~Technology;ESTP
30~38;Male;0;6~8;5~7;8~9;2~4;Unknown~Technology;ENTP
26~31;Male;0;6~9;5~6;4~5;1~4;Others~Sports~Arts;ENFP
26~31;Male;0;6~9;5~6;4~5;1~4;Others~Sports~Arts;ENTP
26~31;Male;0;6~9;5~6;4~5;1~4;Others~Sports~Arts;ENFP
26~31;Male;0;6~9;5~6;4~5;1~4;Others~Sports~Arts;ENFP
26~31;Male;0;6~9;5~6;4~5;1~4;Others~Sports~Arts;ENFP
26~31;Male;0;6~9;5~6;4~5;1~4;Others~Sports~Arts;ESTP
26~31;Male;0;6~9;5~6;4~5;1~4;Others~Sports~Arts;ENFP
26~31;Male;0;6~9;5~7;6~8;2~4;Others~Sports~Arts;ENTP
26~31;Male;0;6~9;5~7;6~8;2~4;Others~Sports~Arts;ENFP
26~31;Male;0;6~9;5~7;6~8;2~4;Others~Sports~Arts;ENTP
26~31;Male;0;6~9;5~7;6~8;2~4;Others~Sports~Arts;ENTP
26~31;Male;0;6~9;5~7;6~8;2~4;Others~Sports~Arts;ENTP
26~31;Male;0;6~9;5~7;6~8;2~4;Others~Sports~Arts;ENTP
26~31;Male;0;6~9;5~7;6~8;2~4;Others~Sports~Arts;ESTP
26~31;Male;0;6~9;5~7;6~8;2~4;Others~Sports~Arts;ENTP
32~38;Male;0;6~8;5~6;4~5;1~4;Others~Sports~Arts;ENFP
32~38;Male;0;6~8;5~6;4~5;1~4;Others~Sports~Arts;ENFP
32~38;Male;0;6~8;5~6;4~5;1~4;Others~Sports~Arts;ENFP
32~38;Male;0;6~8;5~6;4~5;1~4;Others~Sports~Arts;ENFP
32~38;Male;0;6~8;5~6;4~5;1~4;Others~Sports~Arts;ESFP
32~38;Male;0;6~8;5~6;4~5;1~4;Others~Sports~Arts;ENFP
32~38;Male;0;6~8;5~6;4~5;1~4;Others~Sports~Arts;ESFP
33~40;Male;0;7~9;5~6;5~9;0~4;Others~Sports~Arts;ENTP
33~40;Male;0;7~9;5~6;5~9;0~4;Others~Sports~Arts;ENTP
33~40;Male;0;7~9;5~6;5~9;0~4;Others~Sports~Arts;ESFP
33~40;Male;0;7~9;5~6;5~9;0~4;Others~Sports~Arts;ESTP
33~40;Male;0;7~9;5~6;5~9;0~4;Others~Sports~Arts;ESTP
33~40;Male;0;7~9;5~6;5~9;0~4;Others~Sports~Arts;ESTP
33~40;Male;0;7~9;5~6;5~9;0~4;Others~Sports~Arts;ESTP
26~29;Male;0;6~7;5~5;4~7;5~6;Unknown;ENFP
26~29;Male;0;6~7;5~5;4~7;5~6;Unknown;ENFJ
26~29;Male;0;6~7;5~5;4~7;5~6;Unknown;ENTP
26~29;Male;0;6~7;5~5;4~7;5~6;Unknown;ENFP
26~29;Male;0;6~7;5~5;4~7;5~6;Unknown;ENFP
26~29;Male;0;8~9;5~6;5~7;5~6;Unknown~Technology;ESTP
26~29;Male;0;8~9;5~6;5~7;5~6;Unknown~Technology;ESTJ
26~29;Male;0;8~9;5~6;5~7;5~6;Unknown~Technology;ENTP
26~29;Male;0;8~9;5~6;5~7;5~6;Unknown~Technology;ENFP
26~29;Male;0;8~9;5~6;5~7;5~6;Unknown~Technology;ESTP
26~29;Male;0;8~9;5~6;5~7;5~6;Unknown~Technology;ESTP
26~29;Male;0;5~6;5~7;8~9;4~5;Unknown~Technology;ESTP
26~29;Male;0;5~6;5~7;8~9;4~5;Unknown~Technology;INTP
26~29;Male;0;5~6;5~7;8~9;4~5;Unknown~Technology;ENTP
26~29;Male;0;5~6;5~7;8~9;4~5;Unknown~Technology;ENTP
26~29;Male;0;5~6;5~7;8~9;4~5;Unknown~Technology;ENTP
26~29;Male;0;5~6;5~7;8~9;4~5;Unknown~Technology;ENTP
26~29;Male;0;6~9;5~6;8~9;5~7;Unknown~Technology;ENTP
26~29;Male;0;6~9;5~6;8~9;5~7;Unknown~Technology;ENTP
26~29;Male;0;6~9;5~6;8~9;5~7;Unknown~Technology;ENTP
26~29;Male;0;6~9;5~6;8~9;5~7;Unknown~Technology;ENTJ
26~29;Male;0;6~9;5~6;8~9;5~7;Unknown~Technology;ENTP
26~29;Male;0;6~9;5~6;8~9;5~7;Unknown~Technology;ENTP
30~44;Male;0;5~9;5~6;5~7;4~7;Unknown~Technology;ESTP
30~44;Male;0;5~9;5~6;5~7;4~7;Unknown~Technology;ESFP
30~44;Male;0;5~9;5~6;5~7;4~7;Unknown~Technology;ESTP
30~44;Male;0;5~9;5~6;5~7;4~7;Unknown~Technology;ENFP
30~44;Male;0;5~9;5~6;5~7;4~7;Unknown~Technology;ESFJ
30~44;Male;0;5~9;5~6;5~7;4~7;Unknown~Technology;ENFP
30~44;Male;0;5~9;5~6;5~7;4~7;Unknown~Technology;ENTP
30~44;Male;0;5~9;5~6;5~7;4~7;Unknown~Technology;ENFP
30~44;Male;0;5~9;5~6;5~7;4~7;Unknown~Technology;ENTP
30~41;Male;0;5~7;5~6;7~9;5~8;Unknown~Technology;ISTP
30~41;Male;0;5~7;5~6;7~9;5~8;Unknown~Technology;ESTJ
30~41;Male;0;5~7;5~6;7~9;5~8;Unknown~Technology;ESTP
30~41;Male;0;5~7;5~6;7~9;5~8;Unknown~Technology;ENTP
30~41;Male;0;5~7;5~6;7~9;5~8;Unknown~Technology;ENTJ
32~42;Male;0;7~9;5~6;8~9;5~6;Unknown~Technology;ESTP
32~42;Male;0;7~9;5~6;8~9;5~6;Unknown~Technology;ENTJ
32~42;Male;0;7~9;5~6;8~9;5~6;Unknown~Technology;ENTP
32~42;Male;0;7~9;5~6;8~9;5~6;Unknown~Technology;ESTJ
32~42;Male;0;7~9;5~6;8~9;5~6;Unknown~Technology;ENTJ
26~28;Male;0;5~9;5~6;5~6;5~6;Others~Sports~Arts;ENFJ
26~28;Male;0;5~9;5~6;5~6;5~6;Others~Sports~Arts;ENFP
26~28;Male;0;5~9;5~6;5~6;5~6;Others~Sports~Arts;ESFP
26~28;Male;0;5~9;5~6;5~6;5~6;Others~Sports~Arts;ENTJ
26~28;Male;0;5~9;5~6;5~6;5~6;Others~Sports~Arts;ENFP
26~28;Male;0;5~9;5~6;5~6;5~6;Others~Sports~Arts;ENFP
26~28;Male;0;6~9;5~7;7~9;5~7;Others~Sports~Arts;ENTJ
26~28;Male;0;6~9;5~7;7~9;5~7;Others~Sports~Arts;ESTP
26~28;Male;0;6~9;5~7;7~9;5~7;Others~Sports~Arts;ENTJ
26~28;Male;0;6~9;5~7;7~9;5~7;Others~Sports~Arts;ENTJ
26~28;Male;0;6~9;5~7;7~9;5~7;Others~Sports~Arts;ENTP
26~28;Male;0;6~9;5~7;7~9;5~7;Others~Sports~Arts;ESTP
29~42;Male;0;5~9;5~7;5~9;5~7;Others~Sports~Arts;ENTP
29~42;Male;0;5~9;5~7;5~9;5~7;Others~Sports~Arts;ENTP
29~42;Male;0;5~9;5~7;5~9;5~7;Others~Sports~Arts;ENTP
29~42;Male;0;5~9;5~7;5~9;5~7;Others~Sports~Arts;ENTP
29~42;Male;0;5~9;5~7;5~9;5~7;Others~Sports~Arts;ESTJ
29~42;Male;0;5~9;5~7;5~9;5~7;Others~Sports~Arts;ENTP
29~42;Male;0;5~9;5~7;5~9;5~7;Others~Sports~Arts;ESTJ
29~42;Male;0;5~9;5~7;5~9;5~7;Others~Sports~Arts;ENFP
26~30;Male;1;0~4;3~4;0~4;2~3;Unknown~Technology;INFP
26~30;Male;1;0~4;3~4;0~4;2~3;Unknown~Technology;INFP
26~30;Male;1;0~4;3~4;0~4;2~3;Unknown~Technology;INFP
26~30;Male;1;0~4;3~4;0~4;2~3;Unknown~Technology;INFP
26~30;Male;1;0~4;3~4;0~4;2~3;Unknown~Technology;INFP
26~30;Male;1;0~4;3~4;0~4;2~3;Unknown~Technology;INFP
26~30;Male;1;0~4;3~4;0~4;2~3;Unknown~Technology;INFP
26~30;Male;1;0~4;2~5;1~4;3~4;Unknown~Technology;INFP
26~30;Male;1;0~4;2~5;1~4;3~4;Unknown~Technology;INFP
26~30;Male;1;0~4;2~5;1~4;3~4;Unknown~Technology;INFP
26~30;Male;1;0~4;2~5;1~4;3~4;Unknown~Technology;INFP
26~30;Male;1;0~4;2~5;1~4;3~4;Unknown~Technology;INFP
26~30;Male;1;0~4;2~5;1~4;3~4;Unknown~Technology;INFP
26~30;Male;1;0~4;2~5;1~4;3~4;Unknown~Technology;INFP
31~34;Male;1;0~3;1~4;0~4;2~3;Unknown;INFP
31~34;Male;1;0~3;1~4;0~4;2~3;Unknown;INFP
31~34;Male;1;0~3;1~4;0~4;2~3;Unknown;INFP
31~34;Male;1;0~3;1~4;0~4;2~3;Unknown;INFP
31~34;Male;1;0~3;1~4;0~4;2~3;Unknown;INFP
31~35;Male;1;0~4;3~4;0~3;3~4;Unknown~Technology;INFP
31~35;Male;1;0~4;3~4;0~3;3~4;Unknown~Technology;INFP
31~35;Male;1;0~4;3~4;0~3;3~4;Unknown~Technology;INFP
31~35;Male;1;0~4;3~4;0~3;3~4;Unknown~Technology;INFP
31~35;Male;1;0~4;3~4;0~3;3~4;Unknown~Technology;INFP
31~35;Male;1;0~4;3~4;0~3;3~4;Unknown~Technology;INFP
26~27;Male;1;0~4;4~4;1~4;1~3;Others~Sports~Arts;INFP
26~27;Male;1;0~4;4~4;1~4;1~3;Others~Sports~Arts;INFP
26~27;Male;1;0~4;4~4;1~4;1~3;Others~Sports~Arts;ENFP
26~27;Male;1;0~4;4~4;1~4;1~3;Others~Sports~Arts;ENFP
26~27;Male;1;0~4;4~4;1~4;1~3;Others~Sports~Arts;INFP
26~27;Male;1;0~3;3~4;0~3;3~4;Sports~Arts;INFP
26~27;Male;1;0~3;3~4;0~3;3~4;Sports~Arts;INFP
26~27;Male;1;0~3;3~4;0~3;3~4;Sports~Arts;INFP
26~27;Male;1;0~3;3~4;0~3;3~4;Sports~Arts;INFP
26~27;Male;1;0~3;3~4;0~3;3~4;Sports~Arts;INFP
