Age;Gender;Degree;Branch;CGPA;Internships;Projects;Coding_Skills;Communication_Skills;Aptitude_Test_Score;Soft_Skills_Rating;Certifications;Backlogs;Placement_Status
18~19;Male;B.Tech~BCA;CSE;6~6;0;4;6~7;5~6;66~83;2~5;2;2~3;Not Placed
18~19;Male;B.Tech~BCA;CSE;6~6;0;4;6~7;5~6;66~83;2~5;2;2~3;Not Placed
18~19;Male;B.Tech~BCA;CSE;6~6;0;4;6~7;5~6;66~83;2~5;2;2~3;Not Placed
18~19;Male;B.Tech~BCA;CSE;6~6;0;4;6~7;5~6;66~83;2~5;2;2~3;Not Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;5~6;66~71;5;2;2~3;Not Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;5~6;66~71;5;2;2~3;Not Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;5~6;66~71;5;2;2~3;Not Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;5~6;66~71;5;2;2~3;Not Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;5~6;66~71;5;2;2~3;Not Placed
18~21;Male;MCA;CSE~IT;6~6;0;4;6~7;4~6;64~82;3~5;2;2~3;Not Placed
18~21;Male;MCA;CSE~IT;6~6;0;4;6~7;4~6;64~82;3~5;2;2~3;Not Placed
18~21;Male;MCA;CSE~IT;6~6;0;4;6~7;4~6;64~82;3~5;2;2~3;Not Placed
18~21;Male;MCA;CSE~IT;6~6;0;4;6~7;4~6;64~82;3~5;2;2~3;Not Placed
18~21;Male;MCA;CSE~IT;6~6;0;4;6~7;4~6;64~82;3~5;2;2~3;Not Placed
18~21;Male;MCA;CSE~IT;6~6;0;4;6~7;4~6;64~82;3~5;2;2~3;Not Placed
18~21;Male;MCA;CSE~IT;6~6;0;4;6~7;4~6;64~82;3~5;2;2~3;Not Placed
18~21;Male;MCA;CSE~IT;6~6;0;4;6~7;4~6;64~82;3~5;2;2~3;Not Placed
18~21;Male;MCA;CSE~IT;6~6;0;4;6~7;4~6;64~82;3~5;2;2~3;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;2~6;74~92;6~8;2;0~1;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;2~6;74~92;6~8;2;0~1;Placed
18~19;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;2~6;74~92;6~8;2;0~1;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;2~6;74~92;6~8;2;0~1;Placed
18~19;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;2~6;74~92;6~8;2;0~1;Placed
18~19;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;2~6;74~92;6~8;2;0~1;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;2~6;74~92;6~8;2;0~1;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;65~88;6~7;2;0~1;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;65~88;6~7;2;0~1;Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;65~88;6~7;2;0~1;Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;65~88;6~7;2;0~1;Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;65~88;6~7;2;0~1;Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;65~88;6~7;2;0~1;Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;65~88;6~7;2;0~1;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;65~88;6~7;2;0~1;Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;3~6;65~86;6~8;2;0~1;Not Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;3~6;65~86;6~8;2;0~1;Not Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;3~6;65~86;6~8;2;0~1;Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;3~6;65~86;6~8;2;0~1;Not Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;3~6;65~86;6~8;2;0~1;Not Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;3~6;65~86;6~8;2;0~1;Not Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;3~6;65~86;6~8;2;0~1;Not Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;64~81;6~7;2;0~1;Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;64~81;6~7;2;0~1;Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;64~81;6~7;2;0~1;Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;64~81;6~7;2;0~1;Not Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;64~81;6~7;2;0~1;Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;64~81;6~7;2;0~1;Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;64~81;6~7;2;0~1;Placed
20~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;4~6;64~81;6~7;2;0~1;Not Placed
18~19;Male;MCA;CSE~IT;5~6;0;4;6~7;4~6;64~78;6~9;2;1;Not Placed
18~19;Male;MCA;CSE~IT;5~6;0;4;6~7;4~6;64~78;6~9;2;1;Not Placed
18~19;Male;MCA;CSE~IT;5~6;0;4;6~7;4~6;64~78;6~9;2;1;Not Placed
18~19;Male;MCA;CSE~IT;5~6;0;4;6~7;4~6;64~78;6~9;2;1;Not Placed
18~19;Male;MCA;CSE~IT;5~6;0;4;6~7;4~6;64~78;6~9;2;1;Not Placed
18~19;Male;MCA;CSE~IT;6~6;0;4;6~7;3~6;64~79;6~7;2;0~1;Placed
18~19;Male;MCA;CSE~IT;6~6;0;4;6~7;3~6;64~79;6~7;2;0~1;Not Placed
18~19;Male;MCA;CSE~IT;6~6;0;4;6~7;3~6;64~79;6~7;2;0~1;Not Placed
18~19;Male;MCA;CSE~IT;6~6;0;4;6~7;3~6;64~79;6~7;2;0~1;Placed
18~19;Male;MCA;CSE~IT;6~6;0;4;6~7;3~6;64~79;6~7;2;0~1;Not Placed
18~19;Male;MCA;CSE~IT;6~6;0;4;6~7;3~6;64~79;6~7;2;0~1;Not Placed
20~21;Male;MCA;CSE~IT;6~7;0;4;6~7;4~6;64~82;6~8;2;0~1;Not Placed
20~21;Male;MCA;CSE~IT;6~7;0;4;6~7;4~6;64~82;6~8;2;0~1;Placed
20~21;Male;MCA;CSE~IT;6~7;0;4;6~7;4~6;64~82;6~8;2;0~1;Not Placed
20~21;Male;MCA;CSE~IT;6~7;0;4;6~7;4~6;64~82;6~8;2;0~1;Placed
20~21;Male;MCA;CSE~IT;6~7;0;4;6~7;4~6;64~82;6~8;2;0~1;Placed
20~21;Male;MCA;CSE~IT;6~7;0;4;6~7;4~6;64~82;6~8;2;0~1;Placed
20~21;Male;MCA;CSE~IT;6~7;0;4;6~7;4~6;64~82;6~8;2;0~1;Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;2~6;67~70;6~7;2;2~3;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;2~6;67~70;6~7;2;2~3;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;2~6;67~70;6~7;2;2~3;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;2~6;67~70;6~7;2;2~3;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;2~6;67~70;6~7;2;2~3;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;5~6;64~86;6~7;2;2;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;5~6;64~86;6~7;2;2;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;5~6;64~86;6~7;2;2;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;5~6;64~86;6~7;2;2;Not Placed
18~19;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;5~6;64~86;6~7;2;2;Not Placed
20~21;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;3~6;64~70;6~8;2;2~3;Not Placed
20~21;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;3~6;64~70;6~8;2;2~3;Not Placed
20~21;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;3~6;64~70;6~8;2;2~3;Not Placed
20~21;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;3~6;64~70;6~8;2;2~3;Not Placed
20~21;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;3~6;64~70;6~8;2;2~3;Not Placed
20~21;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;3~6;64~70;6~8;2;2~3;Not Placed
20~21;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;3~6;64~70;6~8;2;2~3;Not Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;57~63;4~5;2;0~1;Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;57~63;4~5;2;0~1;Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;57~63;4~5;2;0~1;Not Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;57~63;4~5;2;0~1;Not Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;57~63;4~5;2;0~1;Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;57~63;4~5;2;0~1;Not Placed
21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;6~7;7;37~63;3~5;2;0~1;Not Placed
21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;6~7;7;37~63;3~5;2;0~1;Placed
21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;6~7;7;37~63;3~5;2;0~1;Not Placed
21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;6~7;7;37~63;3~5;2;0~1;Not Placed
21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;6~7;7;37~63;3~5;2;0~1;Not Placed
21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;6~7;7;37~63;3~5;2;0~1;Placed
18~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;53~64;3~5;2;2~3;Not Placed
18~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;53~64;3~5;2;2~3;Not Placed
18~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;53~64;3~5;2;2~3;Not Placed
18~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;53~64;3~5;2;2~3;Not Placed
18~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;53~64;3~5;2;2~3;Not Placed
18~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;53~64;3~5;2;2~3;Not Placed
18~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;53~64;3~5;2;2~3;Not Placed
18~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;53~64;3~5;2;2~3;Not Placed
19~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;51~63;4~5;2;2;Not Placed
19~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;51~63;4~5;2;2;Not Placed
19~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;51~63;4~5;2;2;Not Placed
19~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;51~63;4~5;2;2;Not Placed
19~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;51~63;4~5;2;2;Not Placed
19~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;47~64;6~7;2;0~1;Not Placed
19~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;47~64;6~7;2;0~1;Not Placed
19~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;47~64;6~7;2;0~1;Placed
19~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;47~64;6~7;2;0~1;Not Placed
19~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;47~64;6~7;2;0~1;Placed
19~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;47~64;6~7;2;0~1;Not Placed
19~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;47~64;6~7;2;0~1;Placed
18~20;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;7~9;46~64;6~7;2;2~3;Not Placed
18~20;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;7~9;46~64;6~7;2;2~3;Not Placed
18~20;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;7~9;46~64;6~7;2;2~3;Not Placed
18~20;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;7~9;46~64;6~7;2;2~3;Not Placed
18~20;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;7~9;46~64;6~7;2;2~3;Not Placed
18~20;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;7~9;46~64;6~7;2;2~3;Not Placed
18~20;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;7~9;46~64;6~7;2;2~3;Not Placed
18~20;Male;B.Tech~BCA;CSE~IT;5~6;0;4;6~7;7~9;46~64;6~7;2;2~3;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;46~59;6~8;2;0~3;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;46~59;6~8;2;0~3;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;46~59;6~8;2;0~3;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;46~59;6~8;2;0~3;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;46~59;6~8;2;0~3;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;46~59;6~8;2;0~3;Placed
18~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;46~59;6~8;2;0~3;Placed
18~21;Male;MCA;CSE~IT;5~6;0;4;6~7;7~9;46~59;6~8;2;0~3;Not Placed
18~19;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~10;65~84;4~6;2;0~1;Placed
18~19;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~10;65~84;4~6;2;0~1;Placed
18~19;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~10;65~84;4~6;2;0~1;Placed
18~19;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~10;65~84;4~6;2;0~1;Placed
18~19;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~10;65~84;4~6;2;0~1;Not Placed
18~19;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~10;65~84;4~6;2;0~1;Placed
18~19;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~10;65~84;4~6;2;0~1;Placed
18~19;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~10;65~84;4~6;2;0~1;Placed
20~21;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~9;66~82;3~6;2;0~1;Not Placed
20~21;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~9;66~82;3~6;2;0~1;Placed
20~21;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~9;66~82;3~6;2;0~1;Placed
20~21;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~9;66~82;3~6;2;0~1;Placed
20~21;Male;B.Tech;CSE~IT;6~6;0;4;6~7;7~9;66~82;3~6;2;0~1;Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~85;3~6;2;0~1;Not Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~85;3~6;2;0~1;Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~85;3~6;2;0~1;Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~85;3~6;2;0~1;Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~85;3~6;2;0~1;Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~85;3~6;2;0~1;Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~84;4~6;2;0~1;Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~84;4~6;2;0~1;Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~84;4~6;2;0~1;Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~84;4~6;2;0~1;Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~84;4~6;2;0~1;Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~84;4~6;2;0~1;Placed
19~21;Male;BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~84;4~6;2;0~1;Placed
18~21;Male;B.Tech~BCA;IT;6~6;0;4;6;7~9;68~80;5~6;2;2~3;Not Placed
18~21;Male;B.Tech~BCA;IT;6~6;0;4;6;7~9;68~80;5~6;2;2~3;Not Placed
18~21;Male;B.Tech~BCA;IT;6~6;0;4;6;7~9;68~80;5~6;2;2~3;Not Placed
18~21;Male;B.Tech~BCA;IT;6~6;0;4;6;7~9;68~80;5~6;2;2~3;Not Placed
18~21;Male;B.Tech~BCA;IT;6~6;0;4;6;7~9;68~80;5~6;2;2~3;Not Placed
19~21;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~8;65~80;5~6;2;2;Not Placed
19~21;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~8;65~80;5~6;2;2;Not Placed
19~21;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~8;65~80;5~6;2;2;Not Placed
19~21;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~8;65~80;5~6;2;2;Not Placed
19~21;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~8;65~80;5~6;2;2;Not Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~83;7~9;2;0~1;Not Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~83;7~9;2;0~1;Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~83;7~9;2;0~1;Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~83;7~9;2;0~1;Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~83;7~9;2;0~1;Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~83;7~9;2;0~1;Not Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~83;7~9;2;0~1;Placed
18~20;Male;B.Tech~BCA~MCA;CSE~IT;6~6;0;4;6~7;7~9;66~83;7~9;2;0~1;Placed
19~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;69~90;7~8;2;2~3;Not Placed
19~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;69~90;7~8;2;2~3;Not Placed
19~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;69~90;7~8;2;2~3;Not Placed
19~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;69~90;7~8;2;2~3;Not Placed
19~21;Male;B.Tech~BCA;CSE~IT;6~6;0;4;6~7;7~8;69~90;7~8;2;2~3;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;37~62;4~5;2~3;0~2;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;37~62;4~5;2~3;0~2;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;37~62;4~5;2~3;0~2;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;37~62;4~5;2~3;0~2;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;37~62;4~5;2~3;0~2;Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;37~62;4~5;2~3;0~2;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;37~62;4~5;2~3;0~2;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;37~62;4~5;2~3;0~2;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4~5;8~10;2~5;41~59;4~5;2~3;0~2;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4~5;8~10;2~5;41~59;4~5;2~3;0~2;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4~5;8~10;2~5;41~59;4~5;2~3;0~2;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4~5;8~10;2~5;41~59;4~5;2~3;0~2;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4~5;8~10;2~5;41~59;4~5;2~3;0~2;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4~5;8~10;2~5;41~59;4~5;2~3;0~2;Not Placed
18~21;Male;MCA;CSE~IT;5~6;0;4~5;8~10;2~5;41~59;4~5;2~3;0~2;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;52~60;4~5;2;3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;52~60;4~5;2;3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;52~60;4~5;2;3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;52~60;4~5;2;3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;52~60;4~5;2;3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;52~60;4~5;2;3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;52~60;4~5;2;3;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;38~61;6~8;2~3;0~1;Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;38~61;6~8;2~3;0~1;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;38~61;6~8;2~3;0~1;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;38~61;6~8;2~3;0~1;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;38~61;6~8;2~3;0~1;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;38~61;6~8;2~3;0~1;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;38~61;6~8;2~3;0~1;Not Placed
18~21;Male;B.Tech;CSE~IT;5~6;0;4~5;8~10;3~5;38~61;6~8;2~3;0~1;Not Placed
18~21;Male;BCA~MCA;CSE~IT;6~6;0;4~5;8~10;4~5;48~61;6~8;2~3;0~1;Not Placed
18~21;Male;BCA~MCA;CSE~IT;6~6;0;4~5;8~10;4~5;48~61;6~8;2~3;0~1;Placed
18~21;Male;BCA~MCA;CSE~IT;6~6;0;4~5;8~10;4~5;48~61;6~8;2~3;0~1;Not Placed
18~21;Male;BCA~MCA;CSE~IT;6~6;0;4~5;8~10;4~5;48~61;6~8;2~3;0~1;Not Placed
18~21;Male;BCA~MCA;CSE~IT;6~6;0;4~5;8~10;4~5;48~61;6~8;2~3;0~1;Not Placed
18~21;Male;BCA~MCA;CSE~IT;6~6;0;4~5;8~10;4~5;48~61;6~8;2~3;0~1;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4~5;8~9;4~5;45~54;6~7;2;2~3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4~5;8~9;4~5;45~54;6~7;2;2~3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4~5;8~9;4~5;45~54;6~7;2;2~3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4~5;8~9;4~5;45~54;6~7;2;2~3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4~5;8~9;4~5;45~54;6~7;2;2~3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4~5;8~9;4~5;45~54;6~7;2;2~3;Not Placed
18~21;Male;BCA~MCA;CSE;6~6;0;4;8;2~5;68~77;4~6;2;0~1;Not Placed
18~21;Male;BCA~MCA;CSE;6~6;0;4;8;2~5;68~77;4~6;2;0~1;Not Placed
18~21;Male;BCA~MCA;CSE;6~6;0;4;8;2~5;68~77;4~6;2;0~1;Not Placed
18~21;Male;BCA~MCA;CSE;6~6;0;4;8;2~5;68~77;4~6;2;0~1;Placed
18~21;Male;BCA~MCA;CSE;6~6;0;4;8;2~5;68~77;4~6;2;0~1;Not Placed
18~21;Male;BCA~MCA;CSE~IT;6~6;0;4;8;2~5;65~72;4~6;2;0~1;Placed
18~21;Male;BCA~MCA;CSE~IT;6~6;0;4;8;2~5;65~72;4~6;2;0~1;Not Placed
18~21;Male;BCA~MCA;CSE~IT;6~6;0;4;8;2~5;65~72;4~6;2;0~1;Placed
18~21;Male;BCA~MCA;CSE~IT;6~6;0;4;8;2~5;65~72;4~6;2;0~1;Not Placed
18~21;Male;BCA~MCA;CSE~IT;6~6;0;4;8;2~5;65~72;4~6;2;0~1;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;63~73;4~6;2;2~3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;63~73;4~6;2;2~3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;63~73;4~6;2;2~3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;63~73;4~6;2;2~3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;63~73;4~6;2;2~3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;63~73;4~6;2;2~3;Not Placed
18~21;Male;B.Tech~BCA~MCA;CSE~IT;5~6;0;4;8;3~5;63~73;4~6;2;2~3;Not Placed
