Age,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Gender_Female,Gender_Male,Interest_Arts,Interest_Others,Interest_Sports,Interest_Technology,Interest_Unknown,Personality
38.0,1,9.81265,4.971956144270229,8.81237,5.834393266403141,0,1,0,1,0,0,0,ENTP
22.0,0,8.85975,4.361215160161139,0.12136,5.866539888027661,0,1,0,0,0,0,1,ENFP
27.0,0,8.04352,3.45037610336867,2.31716,6.685129945732999,0,1,0,0,0,0,1,ENFJ
29.0,1,4.15772,4.313158245632964,9.08062,2.341616794346637,0,1,0,1,0,0,0,INTP
22.0,1,3.3933,6.801281823691512,2.47306,5.670560779318385,0,1,0,0,1,0,0,INFP
23.0,0,8.10229,6.914364542532827,0.9151,0.8391777983859949,0,1,1,0,0,0,0,ENFP
23.0,1,2.54274,5.171107637879631,9.65299,5.403068773279631,1,0,0,0,1,0,0,INTP
25.0,0,5.56244,5.885097680597117,1.09178,3.308074091480554,0,1,1,0,0,0,0,INFP
29.0,0,3.42315,4.207737882129251,3.96055,5.1303276877086725,0,1,0,0,1,0,0,INFJ
31.0,0,8.73302,5.288605925347162,5.27885,5.056211388555596,1,0,1,0,0,0,0,ENTP
24.0,1,1.40943,4.792101335772093,0.47823,5.150558438215812,1,0,0,0,0,1,0,INFP
38.0,0,8.71069,6.93747276346326,0.3801,4.70173938180937,0,1,1,0,0,0,0,ESFP
23.0,0,9.66494,5.459125138846328,9.35241,3.641679286220338,1,0,1,0,0,0,0,ENTP
20.0,0,2.84226,6.250494944194529,4.30391,5.318767848348694,0,1,0,0,1,0,0,INFJ
31.0,0,9.21907,6.342985595628191,9.00524,3.0009414810729647,0,1,0,0,0,0,1,ESTP
24.0,1,6.33106,3.935853088758713,0.68538,2.933467486290069,1,0,0,1,0,0,0,ENFP
32.0,0,2.38166,5.966540952738945,1.50076,4.807759879635592,1,0,0,0,0,1,0,INFP
23.0,0,0.42422,5.535245097503872,6.11377,5.122331238966504,1,0,0,0,0,0,1,INTP
25.0,0,5.92642,4.973606623449177,9.47908,3.0929441102090847,1,0,1,0,0,0,0,ENTP
29.0,0,7.23418,5.68021515253428,2.15436,6.223664978616836,1,0,0,0,0,0,1,ENFJ
31.0,0,2.7819,2.5919740858489906,1.7854,3.641404894765047,0,1,1,0,0,0,0,INFP
32.0,0,4.22183,6.681284101548696,9.79633,5.886230713249984,0,1,0,0,0,0,1,ISTP
21.0,0,5.23758,5.022263281906584,5.45002,4.533342436999886,0,1,0,0,0,1,0,INFP
23.0,0,7.36061,5.300573200177026,6.28055,4.953842986224957,0,1,0,0,0,0,1,ENFP
25.0,1,1.37028,6.240592846454665,3.57349,5.371162403272643,0,1,0,0,0,0,1,INFP
28.0,0,6.1255,5.137968509598657,7.01028,2.6089860951680377,0,1,1,0,0,0,0,ENTP
20.0,0,6.40507,7.3110303081240495,4.83219,1.2693408489988505,0,1,1,0,0,0,0,ENFP
30.0,0,9.86123,3.2256788026169363,1.48333,3.7339990991933623,1,0,0,0,1,0,0,ENFP
21.0,0,3.71795,4.476256259685176,1.84436,6.499562891769214,1,0,0,0,0,1,0,INFJ
27.0,1,4.98603,6.601358275727456,0.3119,4.828092343022519,0,1,1,0,0,0,0,ISFP
19.0,1,8.6857,5.40025434578885,2.04097,6.096843624190002,1,0,0,0,0,0,1,ENFP
25.0,1,2.44511,5.402658371994597,9.88446,5.219979864174247,1,0,0,1,0,0,0,INTP
23.0,0,6.25776,7.372509403948457,4.2936,5.871292105434011,1,0,0,0,1,0,0,ENFJ
29.0,0,0.62856,4.677668454086098,0.85163,5.813925049705606,1,0,0,0,0,0,1,INFP
22.0,1,1.32467,4.022737457138709,8.25857,3.933089035915804,0,1,0,1,0,0,0,INTP
30.0,0,4.756,4.467081908646186,5.7348,4.764027150303397,1,0,0,1,0,0,0,ENTP
23.0,0,3.48533,6.549778243494352,0.09455,5.2925367250450455,1,0,0,1,0,0,0,INFP
22.0,0,4.00386,5.759956411425378,7.11963,5.898404956257271,1,0,0,0,0,0,1,INTP
25.0,0,9.26056,4.441467876839262,9.73117,4.780713502083978,0,1,0,1,0,0,0,ENTP
31.0,0,7.44245,4.348383968614327,2.18794,4.94501922836494,0,1,0,1,0,0,0,ENFP
31.0,1,0.25442,5.133376405498154,2.79001,5.9302106543727175,0,1,1,0,0,0,0,INFP
38.0,1,0.36575,4.562673895798973,4.95366,3.819394732835173,1,0,1,0,0,0,0,INTP
34.0,0,1.59541,5.063468420817399,3.70528,5.350325719777558,0,1,0,1,0,0,0,INFP
36.0,0,2.561,6.150783092604367,3.09528,5.042385238985747,1,0,1,0,0,0,0,ISFP
22.0,0,1.47576,8.000148899128263,1.66935,5.061501671715708,1,0,0,0,0,1,0,INFP
29.0,0,9.81602,7.771856944860872,3.07048,3.6702384650069417,0,1,0,0,0,1,0,ESFP
29.0,1,2.66886,4.675581708891888,4.88928,3.771943954102962,0,1,1,0,0,0,0,INFP
23.0,0,5.63497,5.666520013707189,7.97595,6.316749016782897,0,1,0,0,0,0,1,ENTJ
29.0,1,0.19805,6.980790785847388,3.18344,4.214599399970833,1,0,0,0,0,1,0,ISFP
23.0,1,3.15782,4.176510943634971,8.03349,4.673301227555797,1,0,0,0,0,0,1,ENTP
32.0,0,3.49565,5.342371984302693,9.44446,4.126176981021297,1,0,0,1,0,0,0,ENTP
29.0,1,8.929,5.018981931765949,4.88408,2.992774401419605,0,1,0,0,0,0,1,ENFP
32.0,1,4.24278,5.632663904338565,0.58314,4.545153740517874,0,1,0,0,0,0,1,INFP
21.0,0,2.84173,4.198233567522672,5.29854,4.548711761109169,0,1,0,0,0,0,1,INFP
29.0,1,7.26512,5.185571456420864,8.36319,4.751134336425608,1,0,0,0,0,0,1,ENTP
28.0,0,4.11598,3.549075696629933,3.04192,4.4359040063951,0,1,0,0,0,1,0,ENFP
26.0,1,7.10498,5.622869024803966,8.08127,5.032701197389724,1,0,0,0,1,0,0,ENTP
28.0,0,7.93743,2.8477948187799864,0.01312,5.365202490467765,0,1,0,0,0,0,1,ENFP
33.0,1,0.90239,5.177892855378003,4.34787,5.845880667149845,0,1,0,0,0,0,1,INFP
22.0,0,0.25304,4.175226513915344,1.88588,6.96119639015493,1,0,0,1,0,0,0,INFJ
20.0,1,9.25849,5.678754683130294,8.37194,3.883232939550478,0,1,0,0,1,0,0,ENTP
23.0,1,4.83562,5.1722281596743285,3.15183,1.5128933391014885,1,0,0,0,0,0,1,ENFP
20.0,1,5.90517,4.022491619219665,1.86162,4.394988169454958,1,0,1,0,0,0,0,ENFP
23.0,0,8.8824,3.060871428333211,9.07257,6.116382489893747,0,1,1,0,0,0,0,ENTJ
23.0,0,9.71117,5.6920970819608,4.28839,3.61927168458936,0,1,0,0,1,0,0,ENFP
22.0,0,7.67665,4.7648681848344925,8.34606,5.471936454309515,0,1,0,0,1,0,0,ENTJ
32.0,1,9.37278,3.928026051496755,3.59175,4.1892726689012125,1,0,0,1,0,0,0,ENFP
24.0,1,2.90509,5.071207416466598,5.87208,2.5789738238845827,0,1,0,0,0,1,0,INFP
20.0,1,1.41386,5.465814428714826,4.83688,6.039629170950497,0,1,0,1,0,0,0,INFP
21.0,1,5.39547,4.774835266547736,2.24044,5.600310448860476,0,1,1,0,0,0,0,INFP
34.0,1,9.66876,3.6435046201523673,2.72431,5.062102333840881,1,0,0,0,0,0,1,ENFP
32.0,0,6.51889,6.553405466398543,3.58344,3.8550597675655305,1,0,1,0,0,0,0,ESFP
25.0,1,8.7175,4.610183371029261,7.1371,5.07850523246213,1,0,0,0,0,0,1,ENTP
23.0,1,4.68238,5.4690940374777925,5.21488,4.601665006417628,1,0,0,0,0,0,1,ENFP
25.0,1,0.89775,7.189648787511176,9.76868,3.5114190328741754,1,0,0,0,0,1,0,ISTP
25.0,1,2.40237,5.962752656446399,6.67112,3.619159723209376,1,0,0,0,0,1,0,INTP
18.0,1,2.17666,5.219451527566615,0.58154,4.975890018947844,1,0,0,1,0,0,0,INFP
32.0,0,1.07124,4.001083041458782,2.88984,3.920324859885918,0,1,1,0,0,0,0,INFP
37.0,1,0.34314,6.558792963580226,3.15913,3.233457075223825,0,1,0,1,0,0,0,ISFP
32.0,0,2.05077,5.24297895532688,7.56439,4.470852527023979,0,1,0,0,0,1,0,INTP
25.0,0,1.10651,5.186166516570576,3.17241,6.165322911535973,0,1,0,0,0,1,0,INFJ
26.0,0,5.28466,5.76899918749649,3.78984,4.910561201877861,1,0,0,0,0,0,1,ENFP
25.0,1,3.17397,3.0007305741704595,9.81589,5.513824941961446,0,1,0,1,0,0,0,INTP
33.0,0,0.91955,4.540172177214199,2.18389,6.08424693656907,1,0,1,0,0,0,0,INFJ
23.0,1,5.31396,4.464170993306191,1.8069,4.901589998692792,0,1,0,1,0,0,0,ENFP
23.0,1,4.14751,5.284420116027263,8.05454,0.5033037714016153,0,1,0,1,0,0,0,ENTP
30.0,0,4.75012,4.796478645345893,2.80592,4.578213777342524,0,1,0,0,0,0,1,INFP
19.0,0,5.11069,6.066461890725186,3.86426,5.512668217643773,1,0,0,0,1,0,0,ENFJ
22.0,0,2.46368,6.721532797001261,0.02611,5.270180389016824,1,0,0,1,0,0,0,INFP
30.0,1,6.76297,3.887525593673338,3.24466,5.536856504900438,0,1,1,0,0,0,0,ENFP
23.0,0,0.42314,4.22101369224336,8.53444,1.604757825625471,1,0,0,0,0,0,1,INTP
28.0,0,9.55379,4.617544237351595,1.70827,4.032985877605889,0,1,0,1,0,0,0,ENFP
30.0,1,5.43164,0.6970523842958887,8.69331,4.6086244786022,0,1,0,0,0,1,0,ENTP
42.0,0,2.69663,5.052912520145965,0.71038,4.976515109729478,0,1,0,0,1,0,0,INFP
23.0,1,4.58288,4.600447929936765,9.18183,2.4624337036047343,0,1,0,0,0,0,1,INTP
26.0,0,3.0897,5.822415118756653,7.13115,5.677361107856617,0,1,0,0,1,0,0,INTJ
31.0,0,3.84018,5.403171399794092,4.52839,6.637841049538404,1,0,0,0,0,1,0,INFJ
23.0,0,3.9215,3.680451146092542,7.02448,7.158409023662793,0,1,0,1,0,0,0,INTJ
22.0,1,1.75456,5.529104158969147,0.28097,4.115783682166522,1,0,1,0,0,0,0,INFP
23.0,1,2.62764,4.325592401858366,2.85111,7.234811479352919,0,1,1,0,0,0,0,INFP
24.0,0,5.31896,4.475966394966116,4.63194,4.30550158856073,0,1,0,0,0,0,1,INFP
27.0,1,8.71954,3.3153081125060524,0.32836,0.9409155416917968,0,1,0,0,0,1,0,ENFP
30.0,0,6.38506,5.024117973977208,3.3222,0.0,1,0,0,1,0,0,0,ENFP
25.0,1,2.44745,4.723104705255031,5.98464,2.9957415492885056,0,1,0,0,1,0,0,INFP
24.0,0,5.6579,5.998121215545637,9.92488,5.248957072797778,1,0,1,0,0,0,0,ENTP
22.0,0,6.59249,3.176329849172349,8.23108,4.966601156848936,1,0,1,0,0,0,0,ENTP
42.0,0,7.9881,6.368000378723602,8.79289,5.22842911632244,0,1,0,0,0,0,1,ESTP
23.0,1,7.19338,6.367390922189179,9.48903,5.995415359781209,0,1,0,0,0,1,0,ESTP
29.0,1,6.33563,2.642967192822096,3.12982,3.525083655276727,1,0,0,0,0,0,1,ENFP
33.0,0,1.22579,7.754929918052996,2.81478,5.861197895025271,0,1,0,0,0,1,0,ISFP
21.0,1,2.55961,4.729293242700909,5.91686,4.573068073415046,0,1,0,0,1,0,0,INFP
25.0,0,7.06423,5.6166607413841385,6.20881,2.417631297993047,0,1,0,0,1,0,0,ENFP
21.0,0,0.36897,6.951933592480491,0.96808,5.525694117204485,1,0,0,0,1,0,0,INFJ
21.0,0,6.12664,6.702291230842515,6.17862,4.216257217979639,1,0,0,0,1,0,0,ENTP
22.0,0,0.40898,3.673995847491273,0.83931,6.18318248051039,1,0,0,0,0,0,1,INFJ
27.0,0,2.40651,7.104910957472834,2.61275,4.361664364161491,0,1,1,0,0,0,0,ISFP
21.0,0,2.19409,3.500078028240853,0.55746,4.18813373912573,0,1,0,0,1,0,0,INFP
27.0,1,1.76555,5.220658571398476,4.65185,3.973754534333209,1,0,1,0,0,0,0,INTP
36.0,0,1.78906,4.7533828825181965,2.3049,4.553302965932434,1,0,1,0,0,0,0,INFP
26.0,0,2.59726,6.481711666932804,6.85201,5.669651734350466,0,1,1,0,0,0,0,ISTP
20.0,0,9.72809,4.818866888274252,5.91975,3.930993826370541,1,0,1,0,0,0,0,ENTP
21.0,0,4.09562,3.2525352241186187,0.14238,5.276280245342147,1,0,0,0,1,0,0,ENFJ
20.0,1,3.1393,4.046604049388952,9.99347,3.932269554204833,0,1,1,0,0,0,0,INTP
40.0,0,1.48195,4.821159794625067,4.31783,7.200972003963336,1,0,0,0,0,1,0,INFJ
30.0,0,8.53267,4.616611654158291,1.87622,5.858452889649532,1,0,0,0,0,0,1,ENFP
22.0,0,0.68835,5.433026756249692,3.76053,4.907003954713821,1,0,0,0,0,0,1,INFP
27.0,0,7.62285,5.636739844836464,3.67239,4.445351243382943,0,1,0,0,0,0,1,ENFP
29.0,0,0.29985,3.878253276938767,6.4916,1.8691591472619689,0,1,0,0,0,0,1,INFP
28.0,1,0.44305,5.649889883103195,1.252,4.888743981834474,0,1,0,1,0,0,0,INFP
33.0,0,2.49656,5.2124525483595,6.74044,5.765455330197327,1,0,0,0,0,0,1,INTP
22.0,1,8.70513,6.564973163619516,1.82945,6.1296225315458654,1,0,0,0,1,0,0,ESFP
29.0,0,2.34812,7.686958704266621,5.21884,4.496172127902536,0,1,0,1,0,0,0,ISFP
36.0,0,1.29659,4.039066109158481,9.90899,5.196801508789686,1,0,0,1,0,0,0,INTP
21.0,0,7.92157,4.905047592716271,2.66106,5.710037924292384,1,0,1,0,0,0,0,ENFP
21.0,1,7.96465,6.19702397655028,1.606,4.481724270399029,0,1,0,1,0,0,0,ENFP
22.0,1,4.50379,6.18959245006758,6.56001,5.631186811550983,1,0,1,0,0,0,0,ENTP
28.0,1,5.34697,4.863537124006346,6.72577,5.043656176259511,1,0,0,0,0,1,0,ENTP
33.0,0,0.94499,4.598118930010731,0.40924,4.838330704514027,0,1,1,0,0,0,0,INFP
21.0,0,4.76554,4.930500537757735,1.69119,4.809613957476194,0,1,0,0,0,1,0,ENFP
21.0,0,1.27369,6.429500771299381,2.70718,5.276887315033453,0,1,0,0,0,0,1,INFP
35.0,0,3.72866,3.276739979793568,3.85473,5.968698524882504,0,1,0,0,0,0,1,INFP
21.0,1,2.04947,5.0675042834346025,8.87163,5.521842218841703,0,1,0,0,0,0,1,INTP
31.0,0,5.85974,4.689873818433576,2.63458,4.578086589605958,1,0,1,0,0,0,0,ENFP
26.0,0,0.727,5.576609967240319,5.17593,3.053914688231981,0,1,0,0,0,0,1,INFP
27.0,1,4.79612,3.7156240757948806,9.94126,5.177079647831175,0,1,1,0,0,0,0,ENTP
25.0,0,9.65422,6.026104797182184,0.13018,5.68946296443114,1,0,0,0,0,0,1,ENFP
27.0,0,0.12572,5.368957177617117,0.6253,4.020233577581952,0,1,0,0,0,0,1,INFP
30.0,0,2.3302,5.736321708568752,0.41571,3.1242235020528306,0,1,0,1,0,0,0,INFP
25.0,0,7.1519,7.93287693958118,8.55852,3.0877370659914627,1,0,1,0,0,0,0,ENTP
31.0,1,6.30165,3.771458500947417,5.51512,4.014043155625771,0,1,1,0,0,0,0,ENTP
24.0,0,6.24486,5.119555071805406,7.44734,4.656106906301525,0,1,0,0,1,0,0,ENTP
20.0,0,1.46653,3.193931640424892,8.99363,4.9581277745728976,0,1,0,0,0,1,0,INTP
21.0,0,2.09336,4.605717740638515,0.57577,4.5707915267102095,1,0,0,1,0,0,0,INFP
22.0,0,5.14192,3.749394314308785,9.57223,4.353902216155625,0,1,0,0,0,0,1,ENTP
32.0,0,0.91222,4.0849257852534855,4.3249,4.82713895662517,0,1,0,0,0,0,1,INFP
34.0,0,6.22209,3.676926650370737,7.85536,4.607456112372293,0,1,0,0,0,0,1,ENTP
23.0,1,8.12351,7.071661251902352,4.49376,4.70987776076279,0,1,0,0,0,0,1,ENFP
21.0,1,0.94555,3.7331319148125583,4.85507,2.2397354688564843,1,0,0,0,0,0,1,INFP
25.0,0,1.52349,5.487996534293066,7.18867,3.450290702116241,0,1,0,0,0,0,1,INTP
24.0,1,9.35613,6.023457989909622,3.08794,6.782390600848599,0,1,0,0,0,0,1,ENFP
35.0,0,9.1509,5.27214703386459,7.24472,2.915405035739069,1,0,0,1,0,0,0,ENTP
22.0,1,2.3448,3.0513510575237333,8.76092,4.231636440081932,0,1,0,0,0,0,1,INTP
40.0,0,8.52414,3.859344660408169,4.05586,6.698394859923507,0,1,0,1,0,0,0,ENFJ
30.0,1,5.04705,5.642868222728629,4.37864,4.045182466619655,1,0,0,0,0,0,1,ENFP
38.0,1,3.36835,5.250020160062016,6.66424,5.807862163678921,1,0,0,0,0,0,1,INTP
40.0,1,2.18767,4.378085790256415,0.27017,5.400890620444242,0,1,1,0,0,0,0,INFP
26.0,1,5.74535,7.613893507321713,5.69484,3.5142053062169105,0,1,0,0,0,1,0,ESFP
25.0,1,1.1465,5.294125540314647,0.22922,4.5884784192785695,1,0,0,1,0,0,0,INFP
37.0,0,5.9804,6.706217298055527,1.18062,5.135493484586553,1,0,0,0,0,1,0,ESFP
20.0,1,1.61252,5.844893809864222,1.23689,6.929172887316836,1,0,0,0,1,0,0,INFP
26.0,1,5.61733,4.986899637445765,0.55156,5.443603293211888,0,1,0,1,0,0,0,ENFP
24.0,0,4.19693,7.038627677088098,4.92545,3.553979544778844,0,1,0,0,0,0,1,ISFP
20.0,0,4.3705,5.014044745881671,8.39342,3.294762716867301,1,0,1,0,0,0,0,ENTP
24.0,0,8.29809,4.713586297873036,1.21684,3.8384453389771354,0,1,0,0,0,1,0,ENFP
41.0,0,7.03037,4.5919103797333385,0.71399,4.896423574680655,0,1,0,0,0,0,1,ENFP
34.0,0,5.92306,5.942791623138367,1.60645,5.317128873390047,1,0,0,0,0,1,0,ENFP
23.0,1,0.63011,7.087396097715963,7.93491,4.555523597713593,1,0,0,0,0,1,0,INTP
21.0,0,4.45915,4.412981175188409,7.9982,6.49765810212067,0,1,1,0,0,0,0,ENTJ
30.0,1,4.51978,4.802001325141643,1.78462,3.1069333541055126,1,0,1,0,0,0,0,ENFP
26.0,1,3.28641,4.596258370930704,5.52466,4.23712716073176,0,1,0,0,0,1,0,INFP
31.0,0,4.24641,7.246268776991505,7.43721,3.643852272425945,0,1,0,1,0,0,0,ISTP
20.0,1,5.21905,6.037354104286774,0.19608,3.169834398523676,0,1,0,0,0,1,0,ENFP
23.0,1,0.30231,5.914466242729851,1.25263,6.477854449684445,0,1,0,0,0,0,1,INFP
21.0,0,1.20344,4.691387153309606,6.27286,2.0915998509718188,0,1,0,0,0,0,1,INFP
31.0,0,5.16941,6.019910973859897,3.43657,4.140939460737871,0,1,0,1,0,0,0,INFP
26.0,0,4.29709,5.3789410192887575,9.63575,4.267481958507208,0,1,0,1,0,0,0,ENTP
20.0,1,8.61911,3.595160201039973,2.88543,5.8210986571714525,0,1,0,1,0,0,0,ENFP
20.0,0,7.03365,5.252069525531548,7.61472,4.632700089070196,1,0,0,0,0,0,1,ENTP
25.0,0,7.7556,6.451704020624261,5.39576,4.323030237538187,1,0,0,0,1,0,0,ESFP
24.0,0,7.47895,5.550335720792687,9.94877,4.65839561717646,0,1,0,0,0,0,1,ENTP
24.0,0,0.83898,5.5447770485685455,1.86504,7.284731129413806,1,0,0,0,0,1,0,INFJ
22.0,1,7.88486,4.631113840009736,4.28549,4.1204101770284565,0,1,0,0,1,0,0,ENFP
25.0,1,6.41438,6.961170249218878,8.12421,0.4470970051390246,0,1,0,0,0,1,0,ESTP
30.0,1,0.6553,5.681454397248162,5.64892,6.5383950618562245,1,0,0,0,0,0,1,INTP
25.0,0,0.8284,1.9679456211924624,3.16608,5.761812335089942,1,0,0,1,0,0,0,INFP
24.0,1,2.62165,6.907616216566956,2.01037,4.336993807745072,0,1,0,0,0,0,1,INFP
37.0,1,4.94321,5.549578879977061,1.43149,2.129334310003401,1,0,0,0,0,1,0,ENFP
22.0,0,2.01015,5.1090240898272885,1.34809,5.826781803684208,0,1,1,0,0,0,0,INFP
20.0,1,9.21165,4.4617294383248085,1.61665,7.379278551024852,0,1,0,1,0,0,0,ENFP
26.0,0,3.76883,4.54733158191913,1.28314,3.204303966209407,0,1,0,0,0,0,1,INFP
22.0,0,0.00614,3.890491946201805,2.40709,3.473661352335058,0,1,0,0,0,0,1,INFP
22.0,0,4.75852,2.7451613941677024,8.61865,4.913460432357741,0,1,0,0,0,0,1,INTP
36.0,0,1.86164,4.603235782592579,4.20858,4.641169656026547,1,0,0,0,0,0,1,INFP
32.0,1,4.64963,4.823756495872751,4.78201,6.337241916182067,1,0,0,0,0,0,1,ENFP
25.0,1,8.3023,5.895900654993083,4.33561,3.7814844375504952,0,1,1,0,0,0,0,ENFP
20.0,0,0.43422,6.7485547415252185,6.20758,6.398503805956435,0,1,0,0,0,0,1,INFJ
23.0,0,5.18286,5.871147174958578,4.30738,5.6112277964850685,0,1,0,1,0,0,0,ENFP
33.0,0,4.15228,6.890740988165888,9.55168,5.275410788324432,1,0,0,1,0,0,0,ESTP
23.0,0,5.28215,6.644436492742961,1.9042,5.290993878426565,0,1,0,0,0,0,1,ESFP
27.0,0,6.18309,5.982356894166893,0.44454,2.8134159091512583,0,1,1,0,0,0,0,ENFP
20.0,1,7.52017,5.041922624341925,4.3332,5.126891712670671,1,0,0,0,0,0,1,ENFP
24.0,1,7.75217,5.649003583322216,7.91622,4.282382989608953,0,1,0,0,0,0,1,ENTP
21.0,0,8.53359,4.4362092159214725,7.07665,4.590444548664664,0,1,0,0,1,0,0,ENTP
33.0,1,1.10302,4.3881321110299805,1.10343,3.272171267684559,1,0,0,1,0,0,0,INFP
29.0,0,8.92896,5.7437270146938655,6.92915,5.342514304819671,0,1,0,0,0,0,1,ENTP
33.0,1,9.45339,1.4525099358696032,1.89713,4.3145187499460125,0,1,0,0,0,1,0,ENFP
25.0,1,7.34758,5.331781521601831,2.00571,4.585348266841807,1,0,0,1,0,0,0,ENFP
21.0,0,5.86615,2.8602511635808248,4.07444,5.955047047580887,1,0,0,0,0,0,1,ENFP
28.0,1,1.76468,3.964002050528431,4.12632,7.327429601031815,0,1,0,0,0,0,1,INFP
24.0,0,1.96007,3.609886774511605,3.57624,1.8020670276898836,0,1,0,0,0,1,0,INFP
19.0,1,9.9837,4.724089834006271,9.433,3.0435646283666267,0,1,0,0,0,1,0,ENTP
23.0,0,0.7704,4.703333556128853,6.21146,4.9210072380856325,1,0,0,0,0,1,0,INTP
20.0,0,3.49447,4.73426883994151,3.57868,5.386611483500156,1,0,0,0,0,0,1,INFP
23.0,0,6.60624,6.839664573198731,0.0965,4.797122452405679,0,1,0,0,1,0,0,ENFP
26.0,0,0.24662,5.448582402403323,2.2404,5.396420609447845,0,1,1,0,0,0,0,INFP
35.0,0,6.87549,3.83124604219806,6.34222,3.811642600712023,1,0,0,0,1,0,0,ENTP
24.0,0,5.31397,4.260326082651541,5.05315,5.947847572478971,0,1,1,0,0,0,0,INFP
33.0,1,8.47991,6.312726268088746,3.14601,3.591298065664648,0,1,0,0,0,0,1,ESFP
23.0,1,7.03284,5.550631198888437,9.55249,5.1546782114689975,1,0,1,0,0,0,0,ENTP
32.0,1,6.65873,6.217279578994102,4.06221,5.38352826682366,1,0,1,0,0,0,0,ESFP
25.0,0,3.62621,6.700673477070973,0.56153,5.840587346887477,0,1,0,0,0,0,1,ESFP
24.0,0,2.17584,6.2582470496271405,0.42612,3.517344588258081,1,0,0,0,0,0,1,ISFP
22.0,0,4.48426,4.566614831691794,0.25168,4.517436771296918,1,0,0,0,0,0,1,ENFP
21.0,0,2.64392,6.214124093442077,1.99269,3.663151207316489,0,1,1,0,0,0,0,INFP
25.0,0,1.898,7.143664495493397,3.70256,4.849451896099764,1,0,0,0,0,0,1,INFP
32.0,1,5.17699,6.1129265653623,6.88887,3.870291800618288,1,0,0,0,1,0,0,ESTP
31.0,1,9.47348,4.151991169292008,5.24142,6.899193102516628,0,1,0,0,0,1,0,ENFP
35.0,0,2.14025,5.475789336200871,3.11354,5.151070637367408,1,0,0,0,0,0,1,INFP
25.0,0,1.91941,5.228326289668988,4.92379,6.426425759418239,0,1,0,0,0,0,1,INFJ
24.0,0,8.05193,6.066313358822827,4.12186,5.65052690584242,1,0,0,0,0,0,1,ENFP
27.0,0,6.44444,2.795719051428518,8.4805,3.2663623480674264,1,0,0,0,0,0,1,ENTP
25.0,0,3.10504,6.014356174098785,5.91886,3.0925676319155366,0,1,0,0,0,0,1,INFP
32.0,1,3.29682,7.163992136126009,4.89828,5.406135036996504,0,1,0,0,0,0,1,ISFP
23.0,0,8.94828,4.263989582271867,0.50843,3.493458568263426,0,1,0,0,0,0,1,ENFP
22.0,0,7.60058,4.271786876219085,1.69793,3.703504992744011,1,0,0,1,0,0,0,ENFP
22.0,1,9.59778,6.027414302114583,0.54512,5.2155903883920285,1,0,0,0,0,1,0,ENFP
20.0,0,5.01257,6.95256849847649,7.53483,4.2640488490987805,0,1,0,1,0,0,0,ENTP
23.0,0,3.84269,6.665675494269882,3.25174,3.818469071905485,1,0,0,0,0,1,0,ESFP
22.0,1,8.43679,3.9924116110603673,1.94069,3.716609451480658,1,0,1,0,0,0,0,ENFP
25.0,1,3.44163,6.929333279823618,6.39201,4.0981042139600055,0,1,1,0,0,0,0,ISTP
25.0,0,5.97243,3.4515924327782783,4.79066,3.4932948125370977,1,0,0,0,1,0,0,ENFP
28.0,1,3.09399,3.97783093509904,6.87309,3.744691724638163,1,0,0,0,0,0,1,INTP
22.0,0,5.51714,4.6874396190676695,9.31177,5.742935011333498,0,1,0,0,0,0,1,ENTP
25.0,1,4.92077,5.731131501929682,6.73733,1.865062851853624,1,0,1,0,0,0,0,ENTP
22.0,1,5.71715,2.696677605776753,4.76662,4.495191030285041,0,1,0,0,0,0,1,ENFP
25.0,0,3.97206,6.39399474299137,1.49928,5.88230566575684,0,1,0,0,0,0,1,ISFP
36.0,0,8.90624,3.5108803646456668,4.8257,4.8143655220182575,1,0,0,1,0,0,0,ENFP
32.0,1,3.66852,4.318034208387497,1.40994,5.29402451933418,0,1,0,1,0,0,0,INFP
24.0,1,1.91404,6.4653483123319,2.48842,5.773410338565224,1,0,0,0,0,1,0,ISFP
26.0,1,5.34295,4.778425930217072,6.06165,4.759548907742822,0,1,0,1,0,0,0,ENFP
29.0,0,5.73703,5.07408521845023,6.95551,2.1642310919850734,1,0,0,0,0,1,0,ENTP
25.0,0,0.88318,4.020072884826008,9.99701,1.001135797138808,0,1,0,0,1,0,0,INTP
40.0,0,6.36825,4.932638313068873,0.4997,2.440142656984773,0,1,0,0,0,1,0,ENFP
24.0,1,9.7102,6.641530102154343,5.50791,7.010605951691572,1,0,1,0,0,0,0,ESTP
28.0,0,6.6833,4.737141659726508,8.13068,4.172558171317251,0,1,0,0,0,0,1,ENTP
29.0,1,0.96065,5.020341946217521,6.66154,4.862180900742382,0,1,0,0,0,0,1,INTP
22.0,1,5.30003,4.708309479162794,6.84129,4.1137070410564185,0,1,0,0,0,0,1,ENTP
24.0,0,0.51736,5.90087853437234,0.78917,5.695106956952347,1,0,0,1,0,0,0,INFP
31.0,0,9.48021,5.545429277013565,2.66006,4.763262299843941,1,0,0,0,0,1,0,ENFP
20.0,0,3.41407,5.201459938246932,5.63815,6.138966756963073,0,1,0,0,0,0,1,INFJ
26.0,0,8.36932,5.155592279543569,8.7098,6.578550694133149,0,1,0,0,0,1,0,ENTJ
29.0,0,0.95167,3.4953391746570714,6.27443,3.8714722843466234,1,0,1,0,0,0,0,INTP
